;stand_component;plot_ID;inv_year;dom_SP;stand_type;n_stands;SP_code;compartiment;B_t_ha;C_t_ha;N_t_ha;BA_m2_ha;BA_percent;mean_DBH_cm;sd_DBH_cm;Dg_cm;mean_BA_m2;mean_H_m;sd_H_m;Hg_m;n_ha;n_SP
648;LT;50023;2012;ela;Nd-Lb-Misch;1;kir;total;3,025026244;1,512513122;0,009594902;0,514254912;1,711279377;18,1;0;18,1;0,025730429;15,2;0;15,2;NA;NA
649;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;ag;58,09210511;29,04605255;0,150192013;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
650;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;bg;5,193621727;2,596810863;0,015736674;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
651;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;fwb;17,03318096;8,516590482;0,078369666;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
652;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;ndl;1,219502423;0,609751212;0;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
653;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;sb;3,076584667;1,538292334;0,022234477;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
654;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;stb;0,086470279;0,043235139;0,000624921;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
655;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;stw;1,237245759;0,618622879;0,001651723;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
656;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;sw;35,43912102;17,71956051;0,047311227;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
657;LT;50023;2012;ela;Nd-Lb-Misch;1;rbu;total;63,28572683;31,64286342;0,165928687;9,838852675;32,74062198;11,23640351;3,157819143;11,67123586;0,010698517;13,18510865;4,171707959;13,18510865;NA;NA
658;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;ag;3,41656641;1,708283205;0,01052153;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
659;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;bg;0,700649849;0,350324924;0,002599411;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
660;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;fwb;0,617443874;0,308721937;0,003833709;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
661;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;ndl;0,064472035;0,032236017;0;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
662;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;sb;0,386915968;0,193457984;0,002517662;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
663;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;stb;0,011972318;0,005986159;7,79E-05;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
664;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;stw;0,076618204;0,038309102;0,000134235;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
665;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;sw;2,259144011;1,129572006;0,00395802;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
666;LT;50023;2012;ela;Nd-Lb-Misch;1;tei;total;4,117216259;2,05860813;0,013120941;0,543059215;1,80713108;18,6;0;18,6;0,027171635;18,3;0;18,3;NA;NA
667;LT;50023;2012;ela;Nd-Lb-Misch;1;all;ag;177,9354198;88,96770991;0,337909964;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
668;LT;50023;2012;ela;Nd-Lb-Misch;1;all;bg;24,29207692;12,14603846;0,069871874;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
669;LT;50023;2012;ela;Nd-Lb-Misch;1;all;fwb;34,16058982;17,08029491;0,151053042;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
670;LT;50023;2012;ela;Nd-Lb-Misch;1;all;ndl;8,436940815;4,218470407;0;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
671;LT;50023;2012;ela;Nd-Lb-Misch;1;all;sb;12,18454008;6,092270042;0,063115124;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
672;LT;50023;2012;ela;Nd-Lb-Misch;1;all;stb;0,365366134;0,182683067;0,001876848;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
673;LT;50023;2012;ela;Nd-Lb-Misch;1;all;stw;4,306948476;2,153474238;0,004236817;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
674;LT;50023;2012;ela;Nd-Lb-Misch;1;all;sw;118,4810345;59,24051724;0,117628134;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
675;LT;50023;2012;ela;Nd-Lb-Misch;1;all;total;202,2274967;101,1137484;0,407781838;30,05090337;NA;15,24307086;8,024473916;17,22479243;0,023302251;14,81118323;5,047003651;14,81118323;1289,748197;5
676;LT;50024;2012;rbu;Bu-Rein;2;rbu;ag;427,4261429;213,7130715;0,87298303;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
677;LT;50024;2012;rbu;Bu-Rein;2;rbu;bg;35,05814066;17,52907033;0,106226166;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
678;LT;50024;2012;rbu;Bu-Rein;2;rbu;fwb;53,14081059;26,5704053;0,24450087;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
679;LT;50024;2012;rbu;Bu-Rein;2;rbu;ndl;4,96972714;2,48486357;0;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
680;LT;50024;2012;rbu;Bu-Rein;2;rbu;sb;22,49107939;11,2455397;0,162543031;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
681;LT;50024;2012;rbu;Bu-Rein;2;rbu;stb;0,497010853;0,248505427;0,003591897;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
682;LT;50024;2012;rbu;Bu-Rein;2;rbu;stw;10,70386564;5,351932818;0,014289661;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
683;LT;50024;2012;rbu;Bu-Rein;2;rbu;sw;335,6236493;167,8118247;0,448057572;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
684;LT;50024;2012;rbu;Bu-Rein;2;rbu;total;462,4842836;231,2421418;0,979209196;36,44785205;94,92631305;81,01428571;8,139976244;81,41638129;0,520611158;31,49011587;2,261053757;31,49011587;NA;NA
685;LT;50024;2012;rbu;Bu-Rein;2;sei;ag;16,71331418;8,35665709;0,045192418;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
686;LT;50024;2012;rbu;Bu-Rein;2;sei;bg;3,876663051;1,938331525;0,01438242;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
687;LT;50024;2012;rbu;Bu-Rein;2;sei;fwb;1,758205909;0,879102954;0,0109167;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
688;LT;50024;2012;rbu;Bu-Rein;2;sei;ndl;0,252781156;0,126390578;0;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
689;LT;50024;2012;rbu;Bu-Rein;2;sei;sb;1,744258115;0,872129058;0,011349888;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
690;LT;50024;2012;rbu;Bu-Rein;2;sei;stb;0,046959566;0,023479783;0,000305566;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
691;LT;50024;2012;rbu;Bu-Rein;2;sei;stw;0,375067233;0,187533616;0,000657118;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
692;LT;50024;2012;rbu;Bu-Rein;2;sei;sw;12,5360422;6,2680211;0,021963146;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
693;LT;50024;2012;rbu;Bu-Rein;2;sei;total;20,58997723;10,29498861;0,059574838;1,948089897;5,073686954;49,8;0;49,8;0,194781886;26,4;0;26,4;NA;NA
694;LT;50024;2012;rbu;Bu-Rein;2;all;ag;444,1394571;222,0697285;0,918175448;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
695;LT;50024;2012;rbu;Bu-Rein;2;all;bg;38,93480371;19,46740185;0,120608586;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
696;LT;50024;2012;rbu;Bu-Rein;2;all;fwb;54,8990165;27,44950825;0,25541757;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
697;LT;50024;2012;rbu;Bu-Rein;2;all;ndl;5,222508295;2,611254148;0;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
698;LT;50024;2012;rbu;Bu-Rein;2;all;sb;24,23533751;12,11766875;0,173892918;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
699;LT;50024;2012;rbu;Bu-Rein;2;all;stb;0,54397042;0,27198521;0,003897463;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
700;LT;50024;2012;rbu;Bu-Rein;2;all;stw;11,07893287;5,539466434;0,014946778;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
701;LT;50024;2012;rbu;Bu-Rein;2;all;sw;348,1596915;174,0798458;0,470020718;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
702;LT;50024;2012;rbu;Bu-Rein;2;all;total;483,0742608;241,5371304;1,038784034;38,39594194;NA;77,1125;12,87588635;78,1668328;0,479882499;30,85385138;2,708307235;30,85385138;80,01113188;2
703;LT;50025;2012;sei;Ei-Rein;1;rbu;ag;9,000292728;4,500146364;0,019711637;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
704;LT;50025;2012;sei;Ei-Rein;1;rbu;bg;0,745402249;0,372701124;0,002258569;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
705;LT;50025;2012;sei;Ei-Rein;1;rbu;fwb;1,515978096;0,757989048;0,006975015;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
706;LT;50025;2012;sei;Ei-Rein;1;rbu;ndl;0,123554298;0,061777149;0;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
707;LT;50025;2012;sei;Ei-Rein;1;rbu;sb;0,482211269;0,241105634;0,003484941;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
708;LT;50025;2012;sei;Ei-Rein;1;rbu;stb;0,011679824;0,005839912;8,44E-05;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
709;LT;50025;2012;sei;Ei-Rein;1;rbu;stw;0,208580439;0,104290219;0,000278455;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
710;LT;50025;2012;sei;Ei-Rein;1;rbu;sw;6,658288802;3,329144401;0,008888816;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
711;LT;50025;2012;sei;Ei-Rein;1;rbu;total;9,745694977;4,872847488;0,021970205;1,012369857;3,990786399;35,9;0;35,9;0,101222901;24,2;0;24,2;NA;NA
712;LT;50025;2012;sei;Ei-Rein;1;sbi;ag;21,7434356;10,8717178;0,061165258;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
713;LT;50025;2012;sei;Ei-Rein;1;sbi;bg;0,002407;0,0012035;8,91E-06;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
714;LT;50025;2012;sei;Ei-Rein;1;sbi;fwb;4,026348223;2,013174112;0,024387591;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
715;LT;50025;2012;sei;Ei-Rein;1;sbi;ndl;0,382610321;0,19130516;0;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
716;LT;50025;2012;sei;Ei-Rein;1;sbi;sb;1,154241495;0,577120747;0,007076655;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
717;LT;50025;2012;sei;Ei-Rein;1;sbi;stb;0,028710647;0,014355324;0,000176025;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
718;LT;50025;2012;sei;Ei-Rein;1;sbi;stw;0,492223718;0,246111859;0,000899785;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
719;LT;50025;2012;sei;Ei-Rein;1;sbi;sw;15,6593012;7,829650599;0,028625203;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
720;LT;50025;2012;sei;Ei-Rein;1;sbi;total;21,7458426;10,8729213;0,061174164;3,142259077;12,38686108;27,69754386;5,807296569;28,28787966;0,062847886;21,5;2,017272355;21,5;NA;NA
721;LT;50025;2012;sei;Ei-Rein;1;sei;ag;164,7931455;82,39657273;0,46428533;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
722;LT;50025;2012;sei;Ei-Rein;1;sei;bg;40,03425857;20,01712929;0,148527099;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
723;LT;50025;2012;sei;Ei-Rein;1;sei;fwb;22,07005381;11,03502691;0,137032964;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
724;LT;50025;2012;sei;Ei-Rein;1;sei;ndl;3,167516916;1,583758458;0;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
725;LT;50025;2012;sei;Ei-Rein;1;sei;sb;16,9443805;8,472190251;0,110257084;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
726;LT;50025;2012;sei;Ei-Rein;1;sei;stb;0,458563482;0,229281741;0,002983873;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
727;LT;50025;2012;sei;Ei-Rein;1;sei;stw;3,634461335;1,817230668;0,006367576;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
728;LT;50025;2012;sei;Ei-Rein;1;sei;sw;118,5181694;59,25908471;0,207643833;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
729;LT;50025;2012;sei;Ei-Rein;1;sei;total;204,827404;102,413702;0,612812429;21,21304941;83,62235252;39,88125;9,900271183;41,08426554;0,132568681;20,55735615;1,583215892;20,55735615;NA;NA
730;LT;50025;2012;sei;Ei-Rein;1;all;ag;195,5368738;97,7684369;0,545162225;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
731;LT;50025;2012;sei;Ei-Rein;1;all;bg;40,78206782;20,39103391;0,150794574;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
732;LT;50025;2012;sei;Ei-Rein;1;all;fwb;27,61238013;13,80619007;0,168395571;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
733;LT;50025;2012;sei;Ei-Rein;1;all;ndl;3,673681535;1,836840767;0;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
734;LT;50025;2012;sei;Ei-Rein;1;all;sb;18,58083327;9,290416633;0,120818679;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
735;LT;50025;2012;sei;Ei-Rein;1;all;stb;0,498953954;0,249476977;0,003244308;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
736;LT;50025;2012;sei;Ei-Rein;1;all;stw;4,335265492;2,167632746;0,007545816;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
737;LT;50025;2012;sei;Ei-Rein;1;all;sw;140,8357594;70,41787971;0,245157851;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
738;LT;50025;2012;sei;Ei-Rein;1;all;total;236,3189416;118,1594708;0,695956799;25,36767834;NA;36,93125997;10,22644413;38,31478511;0,115298238;20,93716811;1,842330621;20,93716811;219,9975561;3
739;LT;50026;2012;rbu;Lb-Nd<30;2;bah;ag;14,37396308;7,186981541;0,03242058;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
740;LT;50026;2012;rbu;Lb-Nd<30;2;bah;bg;1,583311348;0,791655674;0,004797433;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
741;LT;50026;2012;rbu;Lb-Nd<30;2;bah;fwb;1,333146044;0,666573022;0,005703199;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
742;LT;50026;2012;rbu;Lb-Nd<30;2;bah;ndl;0,327583419;0,163791709;0;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
743;LT;50026;2012;rbu;Lb-Nd<30;2;bah;sb;1,247069139;0,62353457;0,009638597;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
744;LT;50026;2012;rbu;Lb-Nd<30;2;bah;stb;0,044836018;0,022418009;0,000346538;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
745;LT;50026;2012;rbu;Lb-Nd<30;2;bah;stw;0,448722971;0,224361485;0,000657379;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
746;LT;50026;2012;rbu;Lb-Nd<30;2;bah;sw;10,97260549;5,486302745;0,016074867;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
747;LT;50026;2012;rbu;Lb-Nd<30;2;bah;total;15,95727443;7,978637215;0,037218013;2,214480427;12,0621189;29,8;7,335788513;30,66039791;0,07383214;18,53333333;0,479463301;18,53333333;NA;NA
748;LT;50026;2012;rbu;Lb-Nd<30;2;kir;ag;3,564246497;1,782123248;0,010959357;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
749;LT;50026;2012;rbu;Lb-Nd<30;2;kir;bg;0,00033799;0,000168995;1,25E-06;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
750;LT;50026;2012;rbu;Lb-Nd<30;2;kir;fwb;0,893347891;0,446673946;0,005411008;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
751;LT;50026;2012;rbu;Lb-Nd<30;2;kir;ndl;0,072471555;0,036235777;0;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
752;LT;50026;2012;rbu;Lb-Nd<30;2;kir;sb;0,180663223;0,090331612;0,001107646;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
753;LT;50026;2012;rbu;Lb-Nd<30;2;kir;stb;0,004887453;0,002443727;3,00E-05;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
754;LT;50026;2012;rbu;Lb-Nd<30;2;kir;stw;0,075667767;0,037833884;0,000138321;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
755;LT;50026;2012;rbu;Lb-Nd<30;2;kir;sw;2,337208608;1,168604304;0,004272417;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
756;LT;50026;2012;rbu;Lb-Nd<30;2;kir;total;3,564584487;1,782292243;0,010960608;0,560718528;3,054194327;18,9;0;18,9;0,028055208;16,8;0;16,8;NA;NA
757;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;ag;50,15486279;25,07743139;0,145966059;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
758;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;bg;5,720904186;2,860452093;0,01733434;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
759;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;fwb;20,85585485;10,42792743;0,095957788;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
760;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;ndl;1,824236023;0,912118012;0;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
761;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;sb;2,194600891;1,097300446;0,015860381;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
762;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;stb;0,067695571;0,033847785;0,000489236;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
763;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;stw;0,958047685;0,479023842;0,001278994;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
764;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;sw;24,25442776;12,12721388;0,032379661;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
765;LT;50026;2012;rbu;Lb-Nd<30;2;rbu;total;55,87576697;27,93788349;0,163300399;11,03661465;60,1156626;10,49532655;2,821430314;10,86764275;0,009275997;9,579689286;1,288442174;9,579689286;NA;NA
766;LT;50026;2012;rbu;Lb-Nd<30;2;rei;ag;35,00236117;17,50118059;0,09749826;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
767;LT;50026;2012;rbu;Lb-Nd<30;2;rei;bg;8,085298243;4,042649122;0,029996456;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
768;LT;50026;2012;rbu;Lb-Nd<30;2;rei;fwb;4,195379912;2,097689956;0,026049114;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
769;LT;50026;2012;rbu;Lb-Nd<30;2;rei;ndl;0,556521158;0,278260579;0;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
770;LT;50026;2012;rbu;Lb-Nd<30;2;rei;sb;3,771727711;1,885863855;0,024542632;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
771;LT;50026;2012;rbu;Lb-Nd<30;2;rei;stb;0,108469909;0,054234955;0,000705814;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
772;LT;50026;2012;rbu;Lb-Nd<30;2;rei;stw;0,813039855;0,406519928;0,001424446;4,547153384;24,76802418;37,825;4,110259209;38,04211482;0,113663019;25;1,930856061;25;NA;NA
