"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140063,"HBI","A","all","stw",0.156175289562039,0.0780876447810196,0.000124003179912259,1.2324166605971,"LT",NA,NA,NA,NA,NA,NA,NA,NA,19.9862546924354,NA
140063,"HBI","A","all","sw",4.51118593402406,2.25559296701203,0.0035818816316151,1.2324166605971,"LT",NA,NA,NA,NA,NA,NA,NA,NA,19.9862546924354,NA
140063,"HBI","A","all","total",7.11385670286855,3.55692835143427,0.0103299663511293,1.2324166605971,"LT",NA,NA,NA,NA,NA,NA,NA,NA,19.9862546924354,NA
140063,"HBI","A","gki","ag",5.99184272483237,2.99592136241618,0.00834400161000524,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","bg",1.12201397803618,0.561006989018091,0.00198596474112404,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","fwb",0.638344752080708,0.319172376040354,0.00259040300394351,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","ndl",0.214204554066603,0.107102277033301,0,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","sb",0.455443891086141,0.22772194554307,0.00197617104342276,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","stb",0.0164883040128136,0.0082441520064068,7.15427511115982e-05,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","stw",0.156175289562039,0.0780876447810196,0.000124003179912259,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","sw",4.51118593402406,2.25559296701203,0.0035818816316151,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","A","gki","total",7.11385670286855,3.55692835143427,0.0103299663511293,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","all","ag",5.99184272483237,2.99592136241618,0.00834400161000524,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","bg",1.12201397803618,0.561006989018091,0.00198596474112404,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","fwb",0.638344752080708,0.319172376040354,0.00259040300394351,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","ndl",0.214204554066603,0.107102277033301,0,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","sb",0.455443891086141,0.22772194554307,0.00197617104342276,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","stb",0.0164883040128136,0.0082441520064068,7.15427511115982e-05,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","stw",0.156175289562039,0.0780876447810196,0.000124003179912259,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","sw",4.51118593402406,2.25559296701203,0.0035818816316151,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","all","total",7.11385670286855,3.55692835143427,0.0103299663511293,1.2324166605971,"LT",NA,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,19.9862546924354,1
140063,"HBI","all","gki","ag",5.99184272483237,2.99592136241618,0.00834400161000524,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","bg",1.12201397803618,0.561006989018091,0.00198596474112404,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","fwb",0.638344752080708,0.319172376040354,0.00259040300394351,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","ndl",0.214204554066603,0.107102277033301,0,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","sb",0.455443891086141,0.22772194554307,0.00197617104342276,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","stb",0.0164883040128136,0.0082441520064068,7.15427511115982e-05,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","stw",0.156175289562039,0.0780876447810196,0.000124003179912259,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","sw",4.51118593402406,2.25559296701203,0.0035818816316151,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140063,"HBI","all","gki","total",7.11385670286855,3.55692835143427,0.0103299663511293,1.2324166605971,"LT",100,28.02,0,28.02,0.061663212020587,23.8831854187963,0,23.8831854187963,NA,NA
140064,"HBI","A","all","ag",67.622916400225,33.8114582001125,0.107849286152351,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","bg",11.2012311998085,5.60061559990424,0.019826179223661,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","fwb",12.0259666676602,6.01298333383011,0.0488013727373652,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","ndl",4.33696349587501,2.16848174793751,0,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","sb",4.98477091349008,2.49238545674504,0.0216289209936335,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","stb",0.190824105707256,0.0954120528536281,0.000827985794663784,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","stw",1.52286990220977,0.761434951104886,0.00120915870235456,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","sw",44.5615213152827,22.2807606576413,0.0353818479243345,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","all","total",78.8241476000335,39.4120738000168,0.127675465376012,22.0288330191945,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2160.28306537228,NA
140064,"HBI","A","gki","ag",67.622916400225,33.8114582001125,0.107849286152351,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","bg",11.2012311998085,5.60061559990424,0.019826179223661,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","fwb",12.0259666676602,6.01298333383011,0.0488013727373652,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","ndl",4.33696349587501,2.16848174793751,0,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","sb",4.98477091349008,2.49238545674504,0.0216289209936335,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","stb",0.190824105707256,0.0954120528536281,0.000827985794663784,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","stw",1.52286990220977,0.761434951104886,0.00120915870235456,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","sw",44.5615213152827,22.2807606576413,0.0353818479243345,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","A","gki","total",78.8241476000335,39.4120738000168,0.127675465376012,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","all","ag",67.622916400225,33.8114582001125,0.107849286152351,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","bg",11.2012311998085,5.60061559990424,0.019826179223661,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","fwb",12.0259666676602,6.01298333383011,0.0488013727373652,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","ndl",4.33696349587501,2.16848174793751,0,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","sb",4.98477091349008,2.49238545674504,0.0216289209936335,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","stb",0.190824105707256,0.0954120528536281,0.000827985794663784,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","stw",1.52286990220977,0.761434951104886,0.00120915870235456,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","sw",44.5615213152827,22.2807606576413,0.0353818479243345,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","all","total",78.8241476000335,39.4120738000168,0.127675465376012,22.0288330191945,"LT",NA,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,2160.28306537228,1
140064,"HBI","all","gki","ag",67.622916400225,33.8114582001125,0.107849286152351,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","bg",11.2012311998085,5.60061559990424,0.019826179223661,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","fwb",12.0259666676602,6.01298333383011,0.0488013727373652,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","ndl",4.33696349587501,2.16848174793751,0,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","sb",4.98477091349008,2.49238545674504,0.0216289209936335,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","stb",0.190824105707256,0.0954120528536281,0.000827985794663784,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","stw",1.52286990220977,0.761434951104886,0.00120915870235456,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","sw",44.5615213152827,22.2807606576413,0.0353818479243345,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all","gki","total",78.8241476000335,39.4120738000168,0.127675465376012,22.0288330191945,"LT",100,10.9555440889806,3.13961867878478,11.3963410010727,0.0102004833850606,13.5411357341593,1.44055553784481,13.5411357341593,NA,NA
140064,"HBI","all",NA,"ag",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI","all",NA,"bg",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI","all",NA,"total",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI",NA,"all","ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,"all","bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,"all","total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,NA,"ag",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI",NA,NA,"bg",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI",NA,NA,"total",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI","all","all","ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all","all","bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all","all","total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all",NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI","all",NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI","all",NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI",NA,"all","ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,"all","bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,"all","total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI",NA,NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI",NA,NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140067,"HBI","A","all","ag",127.158108420677,63.5790542103383,0.249447886653169,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","bg",19.7992499609691,9.89962498048455,0.041512403559909,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","fwb",23.0239830004344,11.5119915002172,0.112825119781509,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","ndl",4.76763271574383,2.38381635787192,0,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","sb",8.95078021453596,4.47539010726798,0.0434323833227848,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","stb",0.316058874001166,0.158029437000583,0.0015121636594181,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","stw",3.04336338310259,1.52168169155129,0.0031065741655781,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","sw",87.0562902328587,43.5281451164294,0.088571645723879,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","all","total",146.957358381646,73.4786791908229,0.290960290213079,27.8524223159099,"LT",NA,NA,NA,NA,NA,NA,NA,NA,1059.54343078973,NA
140067,"HBI","A","gki","ag",89.5213830560061,44.7606915280031,0.127760883293119,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","bg",16.0869864742955,8.04349323714774,0.028473966059503,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","fwb",10.5925509848454,5.2962754924227,0.0429845718965026,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","ndl",3.57600426784198,1.78800213392099,0,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","sb",6.78668559242158,3.39334279621079,0.0294474287855172,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","stb",0.250314723736877,0.125157361868438,0.00108611558629431,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","stw",2.28655889529109,1.14327944764554,0.00181552776286112,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
140067,"HBI","A","gki","sw",66.0292685918692,33.0146342959346,0.0524272392619441,20.4108894257848,"LT",73.2822775494311,21.5250162443145,4.27748766652604,21.9451439253829,0.0378239384644579,20.5881690496233,2.8485917481146,20.5881690496233,NA,NA
