id,kurz,lang,gueltig_ab,gueltig_bis
047.008.033,047.008.033,,1989-01-01,
047.008.034,047.008.034,,1989-01-01,
047.008.035,047.008.035,,1989-01-01,
047.008.036,047.008.036,,1989-01-01,
047.008.037,047.008.037,,1989-01-01,
047.008.038,047.008.038,,1989-01-01,
047.008.039,047.008.039,,1989-01-01,
047.008.040,047.008.040,,1989-01-01,
047.008.041,047.008.041,,1989-01-01,
047.008.042,047.008.042,,1989-01-01,
047.008.043,047.008.043,,1989-01-01,
047.008.044,047.008.044,,1989-01-01,
047.008.999,047.008.999,,1989-01-01,
047.008.999.dl,047.008.999.DL,,1989-01-01,2021-01-01
047.009.001,047.009.001,,1989-01-01,
047.010.001,047.010.001,,1989-01-01,
047.011.001,047.011.001,,1989-01-01,
047.012.001,047.012.001,,1989-01-01,
047.012.002,047.012.002,,1989-01-01,
047.012.003,047.012.003,,1989-01-01,
047.012.004,047.012.004,,1989-01-01,
047.012.999,047.012.999,,1989-01-01,
048.001.001,048.001.001,,1989-01-01,
048.001.002,048.001.002,,1989-01-01,
048.001.003,048.001.003,,1989-01-01,
048.001.004,048.001.004,,1989-01-01,
048.001.999,048.001.999,,1989-01-01,
048.002.001,048.002.001,,1989-01-01,
048.002.002,048.002.002,,1989-01-01,
048.002.003,048.002.003,,1989-01-01,
048.002.004,048.002.004,,1989-01-01,
048.002.005,048.002.005,,1989-01-01,
048.002.006,048.002.006,,1989-01-01,
048.002.999,048.002.999,,1989-01-01,
048.003.001,048.003.001,,1989-01-01,
048.003.002,048.003.002,,1989-01-01,
048.003.003,048.003.003,,1989-01-01,
048.003.004,048.003.004,,1989-01-01,
048.003.005,048.003.005,,1989-01-01,
048.003.006,048.003.006,,1989-01-01,
048.003.007,048.003.007,,1989-01-01,
048.003.008,048.003.008,,1989-01-01,
048.003.009,048.003.009,,1989-01-01,
048.003.010,048.003.010,,1989-01-01,
048.003.011,048.003.011,,1989-01-01,
048.003.012,048.003.012,,1989-01-01,
048.003.013,048.003.013,,1989-01-01,
048.003.014,048.003.014,,1989-01-01,
048.003.015,048.003.015,,1989-01-01,
048.003.016,048.003.016,,1989-01-01,
048.003.017,048.003.017,,1989-01-01,
048.003.018,048.003.018,,1989-01-01,
048.003.019,048.003.019,,1989-01-01,
048.003.020,048.003.020,,1989-01-01,
048.003.021,048.003.021,,1989-01-01,
048.003.022,048.003.022,,1989-01-01,
048.003.023,048.003.023,,1989-01-01,
048.003.024,048.003.024,,1989-01-01,
048.003.025,048.003.025,,1989-01-01,
048.003.999,048.003.999,,1989-01-01,
048.004.001,048.004.001,,1989-01-01,
048.005.001,048.005.001,,1989-01-01,
048.006.001,048.006.001,,1989-01-01,
048.006.002,048.006.002,,1989-01-01,
048.006.003,048.006.003,,1989-01-01,
048.006.004,048.006.004,,1989-01-01,
048.006.005,048.006.005,,1989-01-01,
048.006.006,048.006.006,,1989-01-01,
048.006.007,048.006.007,,1989-01-01,
048.006.008,048.006.008,,1989-01-01,
048.006.009,048.006.009,,1989-01-01,
048.006.010,048.006.010,,1989-01-01,
048.006.011,048.006.011,,1989-01-01,
048.006.012,048.006.012,,1989-01-01,
048.006.013,048.006.013,,1989-01-01,
048.006.014,048.006.014,,1989-01-01,
048.006.015,048.006.015,,1989-01-01,
048.006.016,048.006.016,,1989-01-01,
048.006.017,048.006.017,,1989-01-01,
048.006.018,048.006.018,,1989-01-01,
048.006.019,048.006.019,,1989-01-01,
048.006.020,048.006.020,,1989-01-01,
048.006.021,048.006.021,,1989-01-01,
048.006.999,048.006.999,,1989-01-01,
048.007.001,048.007.001,,1989-01-01,
048.007.002,048.007.002,,1989-01-01,
048.007.003,048.007.003,,1989-01-01,
048.007.999,048.007.999,,1989-01-01,
048.008.001,048.008.001,,1989-01-01,
048.009.001,048.009.001,,1989-01-01,
048.010.001,048.010.001,,1989-01-01,
048.011.001,048.011.001,,1989-01-01,
048.012.001,048.012.001,,1989-01-01,
048.012.002,048.012.002,,1989-01-01,
048.012.003,048.012.003,,1989-01-01,
048.012.999,048.012.999,,1989-01-01,
048.013.001,048.013.001,,1989-01-01,
048.013.002,048.013.002,,1989-01-01,
048.013.003,048.013.003,,1989-01-01,
048.013.004,048.013.004,,1989-01-01,
048.013.005,048.013.005,,1989-01-01,
048.013.006,048.013.006,,1989-01-01,
048.013.007,048.013.007,,1989-01-01,
048.013.999,048.013.999,,1989-01-01,
048.014.001,048.014.001,,1989-01-01,
048.014.002,048.014.002,,1989-01-01,
048.014.003,048.014.003,,1989-01-01,
048.014.004,048.014.004,,1989-01-01,
048.014.005,048.014.005,,1989-01-01,
048.014.006,048.014.006,,1989-01-01,
048.014.007,048.014.007,,1989-01-01,
048.014.008,048.014.008,,1989-01-01,
048.014.009,048.014.009,,1989-01-01,
048.014.010,048.014.010,,1989-01-01,
048.014.011,048.014.011,,1989-01-01,
048.014.999,048.014.999,,1989-01-01,
048.015.001,048.015.001,,1989-01-01,
048.016.001,048.016.001,,1989-01-01,
048.016.002,048.016.002,,1989-01-01,
048.016.999,048.016.999,,1989-01-01,
048.017.001,048.017.001,,1989-01-01,
048.018.001,048.018.001,,1989-01-01,
048.019.001,048.019.001,,1989-01-01,
048.020.001,048.020.001,,1989-01-01,
048.020.002,048.020.002,,1989-01-01,
048.020.003,048.020.003,,1989-01-01,
048.020.999,048.020.999,,1989-01-01,
048.021.001,048.021.001,,1989-01-01,
048.021.002,048.021.002,,1989-01-01,
048.021.003,048.021.003,,1989-01-01,
048.021.004,048.021.004,,1989-01-01,
048.021.005,048.021.005,,1989-01-01,
048.021.006,048.021.006,,1989-01-01,
048.021.007,048.021.007,,1989-01-01,
048.021.008,048.021.008,,1989-01-01,
048.021.999,048.021.999,,1989-01-01,
048.022.001,048.022.001,,1989-01-01,
048.023.001,048.023.001,,1989-01-01,
048.023.002,048.023.002,,1989-01-01,
048.023.003,048.023.003,,1989-01-01,
048.023.004,048.023.004,,1989-01-01,
048.023.005,048.023.005,,1989-01-01,
048.023.006,048.023.006,,1989-01-01,
048.023.007,048.023.007,,1989-01-01,
048.023.008,048.023.008,,1989-01-01,
048.023.009,048.023.009,,1989-01-01,
048.023.010,048.023.010,,1989-01-01,
048.023.011,048.023.011,,1989-01-01,
048.023.012,048.023.012,,1989-01-01,
048.023.013,048.023.013,,1989-01-01,
048.023.014,048.023.014,,1989-01-01,
048.023.015,048.023.015,,1989-01-01,
048.023.999,048.023.999,,1989-01-01,
048.024.001,048.024.001,,1989-01-01,
048.025.001,048.025.001,,1989-01-01,
048.025.002,048.025.002,,1989-01-01,
048.025.003,048.025.003,,1989-01-01,
048.025.004,048.025.004,,1989-01-01,
048.025.005,048.025.005,,1989-01-01,
048.025.006,048.025.006,,1989-01-01,
048.025.007,048.025.007,,1989-01-01,
048.025.008,048.025.008,,1989-01-01,
048.025.009,048.025.009,,1989-01-01,
048.025.010,048.025.010,,1989-01-01,
048.025.011,048.025.011,,1989-01-01,
048.025.012,048.025.012,,1989-01-01,
048.025.013,048.025.013,,1989-01-01,
048.025.014,048.025.014,,1989-01-01,
048.025.015,048.025.015,,1989-01-01,
048.025.016,048.025.016,,1989-01-01,
048.025.017,048.025.017,,1989-01-01,
048.025.018,048.025.018,,1989-01-01,
048.025.019,048.025.019,,1989-01-01,
048.025.020,048.025.020,,1989-01-01,
048.025.021,048.025.021,,1989-01-01,
048.025.022,048.025.022,,1989-01-01,
048.025.023,048.025.023,,1989-01-01,
048.025.024,048.025.024,,1989-01-01,
048.025.025,048.025.025,,1989-01-01,
048.025.026,048.025.026,,1989-01-01,
048.025.999,048.025.999,,1989-01-01,
048.026.001,048.026.001,,1989-01-01,
048.027.001,048.027.001,,1989-01-01,
048.028.001,048.028.001,,1989-01-01,
048.029.001,048.029.001,,1989-01-01,
048.029.002,048.029.002,,1989-01-01,
048.029.003,048.029.003,,1989-01-01,
048.029.004,048.029.004,,1989-01-01,
048.029.999,048.029.999,,1989-01-01,
048.030.001,048.030.001,,1989-01-01,
048.031.001,048.031.001,,1989-01-01,
048.032.001,048.032.001,,1989-01-01,
048.032.002,048.032.002,,1989-01-01,
048.032.003,048.032.003,,1989-01-01,
048.032.004,048.032.004,,1989-01-01,
048.032.005,048.032.005,,1989-01-01,
048.032.006,048.032.006,,1989-01-01,
048.032.007,048.032.007,,1989-01-01,
048.032.999,048.032.999,,1989-01-01,
048.033.001,048.033.001,,1989-01-01,
048.034.001,048.034.001,,1989-01-01,
049.001.001,049.001.001,,1989-01-01,
049.002.001,049.002.001,,1989-01-01,
049.002.002,049.002.002,,1989-01-01,
049.002.003,049.002.003,,1989-01-01,
049.002.004,049.002.004,,1989-01-01,
049.002.005,049.002.005,,1989-01-01,
049.002.006,049.002.006,,1989-01-01,
049.002.007,049.002.007,,1989-01-01,
049.002.008,049.002.008,,1989-01-01,
049.002.009,049.002.009,,1989-01-01,
049.002.010,049.002.010,,1989-01-01,
049.002.011,049.002.011,,1989-01-01,
049.002.012,049.002.012,,1989-01-01,
049.002.999,049.002.999,,1989-01-01,
049.003.001,049.003.001,,1989-01-01,
049.003.002,049.003.002,,1989-01-01,
049.003.999,049.003.999,,1989-01-01,
049.004.001,049.004.001,,1989-01-01,
049.004.002,049.004.002,,1989-01-01,
049.004.003,049.004.003,,1989-01-01,
049.004.999,049.004.999,,1989-01-01,
050.001.001,050.001.001,,1989-01-01,
050.002.001,050.002.001,,1989-01-01,
050.003.001,050.003.001,,1989-01-01,
050.004.001,050.004.001,,1989-01-01,
0500.080.001,0500.080.001,,1989-01-01,
051.001.001,051.001.001,,1989-01-01,
051.001.002,051.001.002,,1989-01-01,
051.001.003,051.001.003,,1989-01-01,
051.001.999,051.001.999,,1989-01-01,
052.001.001,052.001.001,,1989-01-01,
052.002.001,052.002.001,,1989-01-01,
052.002.002,052.002.002,,1989-01-01,
052.002.999,052.002.999,,1989-01-01,
052.003.001,052.003.001,,1989-01-01,
052.003.002,052.003.002,,1989-01-01,
052.003.999,052.003.999,,1989-01-01,
052.004.001,052.004.001,,1989-01-01,
052.004.002,052.004.002,,1989-01-01,
052.004.999,052.004.999,,1989-01-01,
052.005.001,052.005.001,,1989-01-01,
052.006.001,052.006.001,,1989-01-01,
052.007.001,052.007.001,,1989-01-01,
052.007.002,052.007.002,,1989-01-01,
052.007.003,052.007.003,,1989-01-01,
052.007.999,052.007.999,,1989-01-01,
052.008.001,052.008.001,,1989-01-01,
053.001.001,053.001.001,,1989-01-01,
053.001.002,053.001.002,,1989-01-01,
053.001.999,053.001.999,,1989-01-01,
053.002.001,053.002.001,,1989-01-01,
054.001.001,054.001.001,,1989-01-01,
055.001.001,055.001.001,,1989-01-01,
055.002.001,055.002.001,,1989-01-01,
055.003.001,055.003.001,,1989-01-01,
055.003.002,055.003.002,,1989-01-01,
055.003.999,055.003.999,,1989-01-01,
056.001.001,056.001.001,,1989-01-01,
057.001.001,057.001.001,,1989-01-01,
057.001.002,057.001.002,,1989-01-01,
057.001.003,057.001.003,,1989-01-01,
057.001.004,057.001.004,,1989-01-01,
057.001.005,057.001.005,,1989-01-01,
057.001.006,057.001.006,,1989-01-01,
057.001.007,057.001.007,,1989-01-01,
057.001.008,057.001.008,,1989-01-01,
057.001.009,057.001.009,,1989-01-01,
057.001.010,057.001.010,,1989-01-01,
057.001.011,057.001.011,,1989-01-01,
057.001.012,057.001.012,,1989-01-01,
057.001.013,057.001.013,,1989-01-01,
057.001.014,057.001.014,,1989-01-01,
057.001.015,057.001.015,,1989-01-01,
057.001.016,057.001.016,,1989-01-01,
057.001.017,057.001.017,,1989-01-01,
057.001.018,057.001.018,,1989-01-01,
057.001.019,057.001.019,,1989-01-01,
057.001.020,057.001.020,,1989-01-01,
057.001.021,057.001.021,,1989-01-01,
057.001.022,057.001.022,,1989-01-01,
057.001.023,057.001.023,,1989-01-01,
057.001.024,057.001.024,,1989-01-01,
057.001.025,057.001.025,,1989-01-01,
057.001.026,057.001.026,,1989-01-01,
057.001.027,057.001.027,,1989-01-01,
057.001.028,057.001.028,,1989-01-01,
057.001.029,057.001.029,,1989-01-01,
057.001.030,057.001.030,,1989-01-01,
057.001.031,057.001.031,,1989-01-01,
057.001.032,057.001.032,,1989-01-01,
057.001.033,057.001.033,,1989-01-01,
057.001.034,057.001.034,,1989-01-01,
057.001.035,057.001.035,,1989-01-01,
057.001.036,057.001.036,,1989-01-01,
057.001.037,057.001.037,,1989-01-01,
057.001.038,057.001.038,,1989-01-01,
057.001.039,057.001.039,,1989-01-01,
057.001.040,057.001.040,,1989-01-01,
057.001.041,057.001.041,,1989-01-01,
057.001.042,057.001.042,,1989-01-01,
057.001.043,057.001.043,,1989-01-01,
057.001.044,057.001.044,,1989-01-01,
057.001.045,057.001.045,,1989-01-01,
057.001.046,057.001.046,,1989-01-01,
057.001.047,057.001.047,,1989-01-01,
057.001.048,057.001.048,,1989-01-01,
057.001.049,057.001.049,,1989-01-01,
057.001.050,057.001.050,,1989-01-01,
057.001.051,057.001.051,,1989-01-01,
057.001.052,057.001.052,,1989-01-01,
057.001.053,057.001.053,,1989-01-01,
057.001.054,057.001.054,,1989-01-01,
057.001.999,057.001.999,,1989-01-01,
057.002.001,057.002.001,,1989-01-01,
057.002.002,057.002.002,,1989-01-01,
057.002.003,057.002.003,,1989-01-01,
057.002.004,057.002.004,,1989-01-01,
057.002.005,057.002.005,,1989-01-01,
057.002.006,057.002.006,,1989-01-01,
057.002.007,057.002.007,,1989-01-01,
057.002.008,057.002.008,,1989-01-01,
057.002.009,057.002.009,,1989-01-01,
057.002.010,057.002.010,,1989-01-01,
057.002.011,057.002.011,,1989-01-01,
057.002.012,057.002.012,,1989-01-01,
057.002.013,057.002.013,,1989-01-01,
057.002.014,057.002.014,,1989-01-01,
057.002.015,057.002.015,,1989-01-01,
057.002.016,057.002.016,,1989-01-01,
057.002.017,057.002.017,,1989-01-01,
057.002.018,057.002.018,,1989-01-01,
057.002.019,057.002.019,,1989-01-01,
057.002.020,057.002.020,,1989-01-01,
057.002.021,057.002.021,,1989-01-01,
057.002.022,057.002.022,,1989-01-01,
057.002.023,057.002.023,,1989-01-01,
057.002.024,057.002.024,,1989-01-01,
057.002.025,057.002.025,,1989-01-01,
057.002.999,057.002.999,,1989-01-01,
057.003.001,057.003.001,,1989-01-01,
057.003.002,057.003.002,,1989-01-01,
057.003.003,057.003.003,,1989-01-01,
057.003.004,057.003.004,,1989-01-01,
057.003.005,057.003.005,,1989-01-01,
057.003.006,057.003.006,,1989-01-01,
057.003.007,057.003.007,,1989-01-01,
057.003.008,057.003.008,,1989-01-01,
057.003.009,057.003.009,,1989-01-01,
057.003.010,057.003.010,,1989-01-01,
057.003.011,057.003.011,,1989-01-01,
057.003.012,057.003.012,,1989-01-01,
057.003.013,057.003.013,,1989-01-01,
057.003.014,057.003.014,,1989-01-01,
057.003.015,057.003.015,,1989-01-01,
057.003.016,057.003.016,,1989-01-01,
057.003.017,057.003.017,,1989-01-01,
057.003.018,057.003.018,,1989-01-01,
057.003.019,057.003.019,,1989-01-01,
057.003.020,057.003.020,,1989-01-01,
057.003.021,057.003.021,,1989-01-01,
057.003.022,057.003.022,,1989-01-01,
057.003.023,057.003.023,,1989-01-01,
057.003.024,057.003.024,,1989-01-01,
057.003.025,057.003.025,,1989-01-01,
057.003.026,057.003.026,,1989-01-01,
057.003.027,057.003.027,,1989-01-01,
057.003.028,057.003.028,,1989-01-01,
057.003.029,057.003.029,,1989-01-01,
057.003.030,057.003.030,,1989-01-01,
057.003.031,057.003.031,,1989-01-01,
057.003.032,057.003.032,,1989-01-01,
057.003.033,057.003.033,,1989-01-01,
057.003.034,057.003.034,,1989-01-01,
057.003.035,057.003.035,,1989-01-01,
057.003.036,057.003.036,,1989-01-01,
057.003.037,057.003.037,,1989-01-01,
057.003.038,057.003.038,,1989-01-01,
057.003.039,057.003.039,,1989-01-01,
057.003.040,057.003.040,,1989-01-01,
057.003.041,057.003.041,,1989-01-01,
057.003.042,057.003.042,,1989-01-01,
057.003.043,057.003.043,,1989-01-01,
057.003.044,057.003.044,,1989-01-01,
057.003.045,057.003.045,,1989-01-01,
057.003.046,057.003.046,,1989-01-01,
057.003.047,057.003.047,,1989-01-01,
057.003.048,057.003.048,,1989-01-01,
057.003.049,057.003.049,,1989-01-01,
057.003.050,057.003.050,,1989-01-01,
057.003.051,057.003.051,,1989-01-01,
057.003.052,057.003.052,,1989-01-01,
057.003.053,057.003.053,,1989-01-01,
057.003.999,057.003.999,,1989-01-01,
057.004.001,057.004.001,,1989-01-01,
057.005.001,057.005.001,,1989-01-01,
057.005.002,057.005.002,,1989-01-01,
057.005.003,057.005.003,,1989-01-01,
057.005.004,057.005.004,,1989-01-01,
057.005.005,057.005.005,,1989-01-01,
057.005.006,057.005.006,,1989-01-01,
057.005.007,057.005.007,,1989-01-01,
057.005.008,057.005.008,,1989-01-01,
057.005.999,057.005.999,,1989-01-01,
057.006.001,057.006.001,,1989-01-01,
057.006.002,057.006.002,,1989-01-01,
057.006.003,057.006.003,,1989-01-01,
057.006.004,057.006.004,,1989-01-01,
057.006.005,057.006.005,,1989-01-01,
057.006.006,057.006.006,,1989-01-01,
057.006.007,057.006.007,,1989-01-01,
057.006.008,057.006.008,,1989-01-01,
057.006.009,057.006.009,,1989-01-01,
057.006.010,057.006.010,,1989-01-01,
057.006.011,057.006.011,,1989-01-01,
057.006.012,057.006.012,,1989-01-01,
057.006.013,057.006.013,,1989-01-01,
057.006.014,057.006.014,,1989-01-01,
057.006.015,057.006.015,,1989-01-01,
057.006.016,057.006.016,,1989-01-01,
057.006.017,057.006.017,,1989-01-01,
057.006.018,057.006.018,,1989-01-01,
057.006.999,057.006.999,,1989-01-01,
057.006.999.dl,057.006.999.DL,,1989-01-01,2021-01-01
057.007.001,057.007.001,,1989-01-01,
057.008.001,057.008.001,,1989-01-01,
057.009.001,057.009.001,,1989-01-01,
057.009.002,057.009.002,,1989-01-01,
057.009.003,057.009.003,,1989-01-01,
057.009.004,057.009.004,,1989-01-01,
057.009.005,057.009.005,,1989-01-01,
057.009.006,057.009.006,,1989-01-01,
057.009.007,057.009.007,,1989-01-01,
057.009.008,057.009.008,,1989-01-01,
057.009.009,057.009.009,,1989-01-01,
057.009.010,057.009.010,,1989-01-01,
057.009.011,057.009.011,,1989-01-01,
057.009.012,057.009.012,,1989-01-01,
057.009.013,057.009.013,,1989-01-01,
057.009.014,057.009.014,,1989-01-01,
057.009.015,057.009.015,,1989-01-01,
057.009.016,057.009.016,,1989-01-01,
057.009.017,057.009.017,,1989-01-01,
057.009.018,057.009.018,,1989-01-01,
057.009.019,057.009.019,,1989-01-01,
057.009.020,057.009.020,,1989-01-01,
057.009.021,057.009.021,,1989-01-01,
057.009.022,057.009.022,,1989-01-01,
057.009.023,057.009.023,,1989-01-01,
057.009.024,057.009.024,,1989-01-01,
057.009.025,057.009.025,,1989-01-01,
057.009.026,057.009.026,,1989-01-01,
057.009.027,057.009.027,,1989-01-01,
057.009.028,057.009.028,,1989-01-01,
057.009.029,057.009.029,,1989-01-01,
057.009.030,057.009.030,,1989-01-01,
057.009.031,057.009.031,,1989-01-01,
057.009.032,057.009.032,,1989-01-01,
057.009.033,057.009.033,,1989-01-01,
057.009.034,057.009.034,,1989-01-01,
057.009.035,057.009.035,,1989-01-01,
057.009.036,057.009.036,,1989-01-01,
057.009.037,057.009.037,,1989-01-01,
057.009.038,057.009.038,,1989-01-01,
057.009.039,057.009.039,,1989-01-01,
057.009.040,057.009.040,,1989-01-01,
057.009.041,057.009.041,,1989-01-01,
057.009.042,057.009.042,,1989-01-01,
057.009.043,057.009.043,,1989-01-01,
057.009.044,057.009.044,,1989-01-01,
057.009.045,057.009.045,,1989-01-01,
057.009.046,057.009.046,,1989-01-01,
057.009.047,057.009.047,,1989-01-01,
057.009.048,057.009.048,,1989-01-01,
057.009.049,057.009.049,,1989-01-01,
057.009.050,057.009.050,,1989-01-01,
057.009.051,057.009.051,,1989-01-01,
057.009.052,057.009.052,,1989-01-01,
057.009.053,057.009.053,,1989-01-01,
057.009.054,057.009.054,,1989-01-01,
057.009.055,057.009.055,,1989-01-01,
057.009.056,057.009.056,,1989-01-01,
057.009.057,057.009.057,,1989-01-01,
057.009.058,057.009.058,,1989-01-01,
057.009.059,057.009.059,,1989-01-01,
057.009.060,057.009.060,,1989-01-01,
057.009.061,057.009.061,,1989-01-01,
057.009.061.dl,057.009.061.DL,,1989-01-01,2021-01-01
057.009.062,057.009.062,,1989-01-01,
057.009.063,057.009.063,,1989-01-01,
057.009.999,057.009.999,,1989-01-01,
057.009.999.dl,057.009.999.DL,,1989-01-01,2021-01-01
057.010.001,057.010.001,,1989-01-01,
057.010.002,057.010.002,,1989-01-01,
057.010.003,057.010.003,,1989-01-01,
057.010.999,057.010.999,,1989-01-01,
057.011.001,057.011.001,,1989-01-01,
057.011.999,057.011.999,,1989-01-01,
057.012.001,057.012.001,,1989-01-01,
057.012.002,057.012.002,,1989-01-01,
057.012.003,057.012.003,,1989-01-01,
057.012.004,057.012.004,,1989-01-01,
057.012.005,057.012.005,,1989-01-01,
057.012.006,057.012.006,,1989-01-01,
057.012.007,057.012.007,,1989-01-01,
057.012.008,057.012.008,,1989-01-01,
057.012.009,057.012.009,,1989-01-01,
057.012.010,057.012.010,,1989-01-01,
057.012.011,057.012.011,,1989-01-01,
057.012.012,057.012.012,,1989-01-01,
057.012.999,057.012.999,,1989-01-01,
057.013.001,057.013.001,,1989-01-01,
057.013.002,057.013.002,,1989-01-01,
057.013.003,057.013.003,,1989-01-01,
057.013.999,057.013.999,,1989-01-01,
057.014.001,057.014.001,,1989-01-01,
057.015.001,057.015.001,,1989-01-01,
057.015.002,057.015.002,,1989-01-01,
057.015.003,057.015.003,,1989-01-01,
057.015.004,057.015.004,,1989-01-01,
057.015.005,057.015.005,,1989-01-01,
057.015.006,057.015.006,,1989-01-01,
057.015.007,057.015.007,,1989-01-01,
057.015.008,057.015.008,,1989-01-01,
057.015.009,057.015.009,,1989-01-01,
057.015.010,057.015.010,,1989-01-01,
057.015.011,057.015.011,,1989-01-01,
057.015.012,057.015.012,,1989-01-01,
057.015.013,057.015.013,,1989-01-01,
057.015.014,057.015.014,,1989-01-01,
057.015.015,057.015.015,,1989-01-01,
057.015.016,057.015.016,,1989-01-01,
057.015.017,057.015.017,,1989-01-01,
057.015.999,057.015.999,,1989-01-01,
057.016.001,057.016.001,,1989-01-01,
057.016.002,057.016.002,,1989-01-01,
057.016.003,057.016.003,,1989-01-01,
057.016.004,057.016.004,,1989-01-01,
057.016.005,057.016.005,,1989-01-01,
057.016.006,057.016.006,,1989-01-01,
057.016.007,057.016.007,,1989-01-01,
057.016.008,057.016.008,,1989-01-01,
057.016.009,057.016.009,,1989-01-01,
057.016.010,057.016.010,,1989-01-01,
057.016.011,057.016.011,,1989-01-01,
057.016.012,057.016.012,,1989-01-01,
057.016.013,057.016.013,,1989-01-01,
057.016.014,057.016.014,,1989-01-01,
057.016.015,057.016.015,,1989-01-01,
057.016.016,057.016.016,,1989-01-01,
057.016.017,057.016.017,,1989-01-01,
057.016.999,057.016.999,,1989-01-01,
057.017.001,057.017.001,,1989-01-01,
057.018.001,057.018.001,,1989-01-01,
057.019.001,057.019.001,,1989-01-01,
057.019.002,057.019.002,,1989-01-01,
057.019.999,057.019.999,,1989-01-01,
