"","ID_pt","SP_P_ID","plot_ID","loc_name","state","date","CCS_nr","t_ID","st_ID","pieces","SP_nr","SP_code","C_layer","Kraft","age","age_m","DBH_mm","DBH_h_cm","DBH_p_mm","DBH_class","H_dm","CH_dm","azimut_g","azimut_d","dist_m","H_m","DBH_cm","BA_m2","plot_A_ha","Chr_code_ger","bot_name","H_SP_group","BWI_SP_group","LH_NH","BWI","Bio_SP_group","N_SP_group","N_bg_SP_group","tpS_SP_com_name","tpS_ID","R2.x","R2.y","H_g","mean_DBH_mm","D_g","R2_comb","H_method","HD_value","H_g_top","D_03_cm","DBH_h_m","aB_kg_GHG","bg","ag","f","fw","sw","swb","stw","stwb","total"
"449","3305041","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",41,NA,0,NA,"SER",1,"3",NA,NA,281.5,130,1,5,NA,NA,948,"173",156,20.3233647345781,28.15,0.0622367176134815,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",72.1966775651086,23.0120391944267,23.541781638886,1.3,248.445585597737,0.288529493513877,297.83042344975,8.02368493742789,61.7384373001954,213.271364447042,15.6808186806064,6.74144808672331,0.398354935182144,298.118952943264
"450","3305042","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",42,NA,0,NA,"SER",1,"3",NA,NA,204,130,0,4,NA,NA,332,"154",139,16.6847026418862,20.4,0.0326851299679482,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",81.7877580484616,23.0120391944267,17.2157354392269,1.3,111.214881430258,0.136366318771215,126.551879703907,4.39304743862195,32.5162922201075,84.6835994221424,6.44118797101265,2.73707523157369,0.173724859071202,126.688246022679
"451","3305043","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",43,NA,0,NA,"SER",1,"4",NA,NA,207,130,0,4,NA,NA,501,"188",169,16.8473607811626,20.7,0.0336535259034173,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",81.388216334119,23.0120391944267,17.4635749871207,1.3,115.348653204676,0.14107694014004,131.611185017244,4.51154908355145,33.4635191382697,88.4027931473568,6.7116475803574,2.85274330955558,0.180481841704681,131.752261957384
"452","3305044","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",44,NA,0,NA,"SER",2,"",NA,NA,106,130,0,2,NA,NA,1009,"203",183,10.1718703055134,10.6,0.00882473376393373,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"coeff_sp",95.9610406180509,11.2096144596391,8.98155801015022,1.3,22.5568050713477,0.0297826157575924,22.1614689989738,1.40629897259983,9.79776472802626,10.8801070694865,1.01575972843783,0.435877141433979,0.0319603315892795,22.1912516147314
"453","3305045","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",45,NA,0,NA,"SER",1,"2",NA,NA,400,130,0,8,NA,NA,617,"239",215,24.1022113843857,40,0.125663706143592,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",60.2555284609643,23.0120391944267,33.0328812262744,1.3,587.24066082486,0.654190226228143,730.35461785307,16.1260940228117,125.372350787901,547.757159880544,39.0474703800058,17.2360508127468,0.94158599187248,731.008808079298
"454","3305046","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",46,NA,0,NA,"SER",1,"2",NA,NA,298,130,0,5,NA,NA,853,"234",211,20.9631927255331,29.8,0.069746498502347,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",70.3462843138695,23.0120391944267,24.8725262647818,1.3,286.117438336767,0.329458453734568,345.561444780191,8.95769437963252,69.2330725298705,249.722125380721,18.2669644796917,7.87954901147435,0.459733378433032,345.890903233925
"455","3305047","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",47,NA,0,NA,"SER",1,"2",NA,NA,286,130,0,5,NA,NA,1237,"243",219,20.502074993768,28.6,0.0642424281732577,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,22.0833333333333,246.625,25.3771369543532,0.716254958485491,"coeff_sp",71.6855769012867,23.0120391944267,23.9051400290703,1.3,258.418630335887,0.299384488718144,310.447921984461,8.27255004434811,63.7382336765394,222.889084858429,16.3643780456858,7.04160156763133,0.414623836174897,310.747306473179
"456","3305048","33050SER",33050,"Rätzsee/Fleeth","MV","08.08.2022","MB",48,NA,0,NA,"SER",2,"",NA,NA,76,130,0,1,75,33,1159,"242",218,7.5,7.6,0.00453645979178366,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.656071591805268,0.716254958485491,9.3,119.5,12.9563690901425,0.716254958485491,"sampled",98.6842105263158,11.2096144596391,6.46771980965645,1.3,10.543473872,0.0137609679653454,11.4506670064894,0.827537048308775,7.43519400984091,3.26170486304181,0.512556931654978,0.223581388194378,0.0176298137573594,11.4644279744548
"457","330101","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",1,NA,0,NA,"SER",1,"2",NA,NA,188.4,130,1,3,153,66,169,"282",254,15.3,18.84,0.0278773622346005,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"sampled",81.2101910828026,15.3178091445561,15.9570339110501,1.3,88.9789963775153,0.113330882043832,99.616732531296,3.91890429118129,28.0391437033331,64.3932152856254,4.93654171191692,2.1114779046759,0.136353925744651,99.7300634133398
"458","330102","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",2,NA,0,NA,"SER",1,"3",NA,NA,121,130,0,2,NA,NA,332,"280",252,11.3352824463913,12.1,0.011499014510302,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",93.6800202181102,15.3178091445561,10.2539212258887,1.3,30.8150356962163,0.0404983922941105,31.2876122604551,1.75716711958463,12.230483119215,16.9241536189904,1.46337677138215,0.625078550229379,0.0445202006381682,31.3281106527492
"459","330103","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",3,NA,0,NA,"SER",1,"2",NA,NA,143.5,130,1,2,124,76,522,"292",263,12.4,14.35,0.0161731153302211,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"sampled",86.411149825784,15.3178091445561,12.1933063533003,1.3,44.9809027575498,0.0601873003579136,47.4896767692594,2.45017707030199,16.7056151620795,27.5263446591018,2.23265585799359,0.959283530948275,0.0657775591362067,47.5498640696173
"460","330104","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",4,NA,0,NA,"SER",1,"3",NA,NA,143,130,0,2,NA,NA,722,"270",243,12.9253068795524,14.3,0.0160606070433144,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",90.3867613954712,15.3178091445561,12.1152375565361,1.3,46.1184648546239,0.0597011143056939,48.7178674011631,2.33917338109052,16.4877777629596,28.8194471433211,2.34484198002771,0.997331219115074,0.0684692957396969,48.7775685154688
"461","330105","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",5,NA,0,NA,"SER",1,"3",NA,NA,166,130,0,3,NA,NA,768,"249",224,14.4490629975121,16.6,0.0216424317905801,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",87.0425481777835,15.3178091445561,14.0514147496136,1.3,66.5596885635363,0.0844357753861756,72.6757427863645,3.03578053577072,21.8056053304924,45.6591359001411,3.58713974229835,1.52270680050911,0.101155012923536,72.7601785617507
"462","330106","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",6,NA,0,NA,"SER",2,"",NA,NA,97.2,130,1,1,70,49,1002,"244",220,7,9.72,0.00742031618407295,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,6.48,97.82,10.0635401325776,0.716254958485491,"sampled",72.0164609053498,8.22122190455375,8.53061787141936,1.3,16.0810987784,0.0243548609144937,18.8431428700028,1.60249197543635,11.4102813359908,6.40686398100661,0.688147288924835,0.314423602901692,0.023426661178874,18.8674977309173
"463","330107","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",7,NA,0,NA,"SER",1,"4",NA,NA,85,130,0,1,119,32,950,"232",209,11.9,8.5,0.00567450173054656,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"sampled",140,15.3178091445561,7.00351018544276,1.3,12.805988075,0.0178406399511105,14.3527408110274,0.712615006994465,5.8905891342537,7.32550925496484,0.793699102799599,0.318357847830754,0.024585471178468,14.3705814509785
"464","330108","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",8,NA,0,NA,"SER",1,"2",NA,NA,191,130,0,3,NA,NA,1160,"230",207,15.9571643251007,19.1,0.0286521103989023,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",83.5453629586426,15.3178091445561,16.1384674893085,1.3,94.3488188255281,0.117001605614012,106.018658956765,3.89900563322237,28.5833088195484,69.671987866718,5.34699155140088,2.27016540537412,0.146205313723282,106.135660562379
"465","330109","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",9,NA,0,NA,"SER",1,"2",NA,NA,151,130,0,3,NA,NA,861,"213",192,13.4708304577161,15.1,0.0179078635236252,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",89.2107977332195,15.3178091445561,12.7901072975016,1.3,52.6934337465985,0.0677518545450146,56.3551082194418,2.57109587828242,18.2372525162197,34.137562852401,2.73794706902295,1.16342618934491,0.0789195924531373,56.4228600739868
"466","3301010","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",10,NA,0,NA,"SER",1,"3",NA,NA,124,130,0,2,NA,NA,723,"216",194,11.5600949467356,12.4,0.0120762821603992,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",93.2265721510939,15.3178091445561,10.5081558406812,1.3,32.6715610081141,0.04286888833385,33.3707092263207,1.83177566835798,12.7630676148377,18.3241154869324,1.56720637226017,0.668932011729157,0.0473877405613142,33.4135781146546
"467","3301011","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",11,NA,0,NA,"SER",1,"4",NA,NA,144,130,0,2,NA,NA,565,"202",182,12.9944258042829,14.4,0.0162860163162095,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",90.2390680852978,15.3178091445561,12.1996602861636,1.3,46.9099126727001,0.0606757390370217,49.6331528950705,2.36756537239019,16.7005971339817,29.4538988519285,2.3917765885119,1.01715706505984,0.0697232555885311,49.6938286341075
"468","3301012","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",12,NA,0,NA,"SER",1,"2",NA,NA,177,130,0,3,NA,NA,347,"178",160,15.1308798695123,17.7,0.0246057390610787,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",85.4851970028944,15.3178091445561,14.9721962180871,1.3,78.0494160892129,0.0980193720126415,86.3745036244777,3.40173429297487,24.6602070362686,55.4597114831783,4.30694343299667,1.82791988983011,0.119721782204058,86.4725229964904
"469","3301013","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",13,NA,0,NA,"SER",1,"2",NA,NA,146,130,0,2,NA,NA,532,"233",210,13.1318632991228,14.6,0.01674154725098,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",89.9442691720743,15.3178091445561,12.3684551029977,1.3,48.5187243511565,0.0626520720284358,51.4972182389148,2.42486089226792,17.1312671267253,30.7485514901865,2.48751984265581,1.05760401395252,0.072275765394612,51.5598703109432
"470","3301014","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",14,NA,0,NA,"SER",1,"4",NA,NA,132,130,0,2,NA,NA,268,"223",201,12.1471117943519,13.2,0.0136847775990371,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",92.0235741996353,15.3178091445561,11.1855074798591,1.3,37.9716341300873,0.0495695881870788,39.3695913453991,2.03803729938006,14.2574679790407,22.3913992616738,1.86879597787753,0.796288840136441,0.0556392866706602,39.4191609335862
"471","3301015","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",15,NA,0,NA,"SER",2,"",NA,NA,91,130,0,1,86,35,329,"159",143,8.6,9.1,0.00650388219109427,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,6.48,97.82,10.0635401325776,0.716254958485491,"sampled",94.5054945054945,8.22122190455375,7.74151607355412,1.3,14.389835207,0.020900150853878,16.4814590528354,1.1313965433853,8.7873282068759,6.63029739495878,0.724581624414385,0.315351627515658,0.0239001990706902,16.5023592036893
"472","3301016","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",16,NA,0,NA,"SER",1,"2",NA,NA,193.9,130,1,3,139,59,547,"164",148,13.9,19.39,0.0295287796828682,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"sampled",71.6864363073749,15.3178091445561,16.5440317916071,1.3,87.6961174867485,0.121174934582933,98.3874290333414,4.58757221394252,30.3946493235952,61.2103100918665,4.62167445389253,2.03064399211445,0.13015117187278,98.5086039679243
"473","3301017","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",17,NA,0,NA,"SER",2,"",NA,NA,102,130,0,2,55,40,723,"188",169,5.5,10.2,0.00817128249198705,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,6.48,97.82,10.0635401325776,0.716254958485491,"sampled",53.921568627451,8.22122190455375,9.36076798230941,1.3,13.5232149153114,0.0272382603439722,12.9920900728325,2.24537370319871,8.96580105820971,3.4559457245191,0.376857634463867,0.180235422057263,0.0132502335825089,13.0193283331764
"474","3301018","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",18,NA,0,NA,"SER",1,"2",NA,NA,171,130,0,3,NA,NA,847,"164",148,14.7626213965575,17.1,0.0229658276959048,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",86.331119278114,15.3178091445561,14.4704216911834,1.3,71.641051109048,0.0904667645709118,78.7168211200043,3.19945229779996,23.0782577884736,49.9683616606352,3.90390769361209,1.65694065404014,0.109353323243273,78.8072878845752
"475","3301019","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",19,NA,0,NA,"SER",2,"",NA,NA,160,130,0,3,NA,NA,941,"181",163,14.0646178632822,16,0.0201061929829747,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,6.48,97.82,10.0635401325776,0.716254958485491,"coeff_sp",87.903861645514,8.22122190455375,13.5476223112624,1.3,60.7679137011428,0.0775104895304594,65.8272811406436,2.8451954251656,20.3332785425384,40.8013534649588,3.22950616529312,1.37130264429964,0.0918403235535855,65.9047916301741
"476","3301020","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",20,NA,0,NA,"SER",1,"3",NA,NA,182,130,0,3,NA,NA,1056,"189",170,15.4312123557584,18.2,0.0260155287643771,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",84.7868810755955,15.3178091445561,15.3894563083412,1.3,83.6522930300695,0.10457876580636,93.1018429145002,3.57524311803376,26.0240760363483,60.3079250882006,4.66221441817979,1.97881793933946,0.128809432432074,93.2064216803066
"477","3301021","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",21,NA,0,NA,"SER",1,"4",NA,NA,98,130,0,1,NA,NA,1062,"204",184,9.52386845232252,9.8,0.0075429639612691,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",97.1823311461482,15.3178091445561,8.30304360680546,1.3,16.302969108,0.0248226735883674,19.1597721732495,1.23413904014614,9.15720790445184,8.73027527997344,0.869914374045795,0.374442273861725,0.0279323409167013,19.1845948468379
"478","3301022","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",22,NA,0,NA,"SER",1,"2",NA,NA,172,130,0,3,NA,NA,1249,"211",190,14.8246004041176,17.2,0.0232352192659501,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",86.189537233242,15.3178091445561,14.5541301257339,1.3,72.6854451469801,0.0917015439607737,79.9619668708043,3.2327193368275,23.3377692442803,50.8591416935944,3.96933340240094,1.68468150321873,0.111041027309859,80.0536684147651
"479","3301023","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",23,NA,0,NA,"SER",2,"",NA,NA,113,130,0,2,51,21,761,"139",125,5.1,11.3,0.010028749148422,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,6.48,97.82,10.0635401325776,0.716254958485491,"sampled",45.1327433628319,8.22122190455375,10.5807643431402,1.3,15.3546941451409,0.034550007930822,15.0886844603129,3.08539234080587,10.5297405929274,3.96239572820592,0.390791440794511,0.191978875531393,0.0137778228537517,15.1232344682438
"480","3301024","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",24,NA,0,NA,"SER",1,"2",NA,NA,140,130,0,2,NA,NA,1071,"133",120,12.7163385325716,14,0.01539380400259,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",90.8309895183683,15.3178091445561,11.8618703927298,1.3,43.7955317545577,0.056831156556236,46.038349937466,2.25501739761337,15.8593829683258,26.9669960001886,2.20774829966473,0.939426737228919,0.0647959320579241,46.0951810940222
"481","3301025","33010SER",33010,"Pälitzsee/Pelzkuhl","MV","10.08.2022","MB",25,NA,0,NA,"SER",1,"2",NA,NA,183,130,0,3,NA,NA,1172,"153",138,15.4905746294157,18.3,0.0263021990940171,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.551032306368043,0.716254958485491,13.2,147.909259259259,15.1511649105984,0.716254958485491,"coeff_sp",84.647948794621,15.3178091445561,15.4728106047466,1.3,84.8017983782044,0.105919831944712,94.4854894325443,3.61048749234396,26.3018175688014,61.3076568883669,4.7354100930269,2.00992872976891,0.130676152580133,94.591409264489
