ToTraktId;ToEckId;K2_RW;K2_HW;K3_RW;K3_HW;RW_MED;HW_MED;LAT_MED;LON_MED;LAT_MEAN;LON_MEAN;AnzahlMessungen;HDOP;MaxHDOP;NumSat;MinNumSat;RTCMAlter;Hilfspunkt;UTCStartzeit;UTCStopzeit;STDDEV
150051;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;1,782524;6,7;5,058252;4;160,1942;FALSCH;8273200;8291900;1,324889719
150052;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;120;7,058333;39,9;4,816667;4;1145;FALSCH;13275300;13293200;2,256588768
150053;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;125;1,6608;3,6;5,792;4;91,6;FALSCH;11075000;11102100;0,184149451
150054;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;128;3,026562;4,1;4,8125;4;614,8438;FALSCH;14373100;14394800;0,11534969
150055;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,536036;14,1;5,612613;4;143,2613;FALSCH;13074700;13094900;0,297935108
150057;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;113;2,90354;8,7;4,548673;4;120,6903;FALSCH;14590800;15011000;4,027704259
150058;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;113;3,073452;4,7;4,911504;4;245,0974;FALSCH;9425500;9455100;0,347528214
150059;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;109;1,524771;1,8;6,394495;6;99;FALSCH;12073900;12094200;0,269968821
150060;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;2,67;4,2;4,581818;4;128,8182;FALSCH;15241100;15261100;1,71542686
150061;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;114;1,750877;15,6;5,912281;4;118,193;FALSCH;14130500;14151100;0,372501332
150062;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;1,812613;2,5;6,63063;6;362,3784;FALSCH;7100500;7120100;0,534419529
150063;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;1,745536;2,8;6,4375;5;73,20536;FALSCH;13515200;13534900;0,304913273
150064;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;108;4,512963;6,6;4,953704;4;158,4259;FALSCH;12070800;12090500;0,525783721
150065;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;105;1,613333;3,1;6,504762;5;47,33333;FALSCH;14203500;14221600;0,760646538
150066;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;3,193694;5,6;4,144144;4;136,0721;FALSCH;14045200;14070400;2,190423446
150067;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;127;1,3;1,3;6,047244;6;47,48032;FALSCH;14562300;14584300;0,066346145
150068;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;1,91875;3,4;6,455357;5;99;FALSCH;9300000;9315700;0,181988483
150069;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;2,836607;9,7;5,857143;4;344,2679;FALSCH;11535200;11554500;0,967545202
150070;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;2,41165;3,2;5,708738;5;42,42719;FALSCH;13385200;13404300;0,215742434
150071;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;105;3,647619;10,3;5,066667;4;45,57143;FALSCH;11203600;11222700;2,128140276
150072;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;104;3,551923;7,9;5,673077;4;144,5192;FALSCH;16235500;16255400;1,868824636
150073;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;2,052427;3,1;4,796116;4;42,81553;FALSCH;7022700;7041300;0,374030568
150074;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;2,514545;5;6,036364;4;90,89091;FALSCH;8113500;8133300;0,201040574
150075;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;108;5,997222;8,2;4;4;74,34259;FALSCH;6503400;6522800;1,386856362
150301;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;114;1,748246;3,3;4,868421;4;937,0175;FALSCH;16033000;16053000;1,335145376
150302;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;114;2,096491;2,9;4,868421;4;156,6491;FALSCH;12355800;12380500;0,481969523
150501;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;2,2875;3,2;5,892857;4;129,2232;FALSCH;11094800;11114500;1,22847746
150502;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;1,28;1,5;7,536364;6;554,4182;FALSCH;13035300;13054900;0,063053125
150503;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;4,903572;13,4;4,616071;4;637,2321;FALSCH;15471300;15492100;1,866692787
150504;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,891892;3,1;4;4;128,6487;FALSCH;11442500;11470300;2,870028317
150505;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;1,535135;2,2;6,351351;4;88,73874;FALSCH;13535900;13555700;0,226011903
150506;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;102;2,319608;10,5;5,627451;4;47,64706;FALSCH;10093500;10112100;0,327841293
150507;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;104;2,940385;5,6;6,634615;5;138,4135;FALSCH;13240100;13263500;0,588892353
150508;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;117;1,989744;3,5;6,08547;5;377,4872;FALSCH;12473800;12494400;0,302525335
150509;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;106;1,7;1,7;6;6;99;FALSCH;12423200;12442100;0,209416515
150510;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;1,518447;1,6;5,524272;5;93,1068;FALSCH;7414100;7432800;0,249749322
150550;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,775676;3,3;4,72973;4;138,036;FALSCH;15380200;15400000;0,630719926
160001;1;;;4413991,573;5716537,262;4413993,22;5716535,358;51,57670633;10,757805;51,57672291;10,7577815;103;4,182524;5,4;4,019417;4;7805,864;FALSCH;9094450;9123300;4,532943578
160002;1;;;4421933,026;5716205,463;4421933,06;5716205,695;51,5748995;10,8723885;51,57489741;10,87238789;112;3,713393;4,1;4,205357;4;2487,822;FALSCH;13112950;13123100;0,720711671
160003;1;;;3597948,106;5709056,738;3597948,176;5709056,639;51,507557;10,4097335;51,50755807;10,40973211;107;3,888785;6,5;4,420561;4;6201,925;FALSCH;7244050;7253800;0,74833379
160004;1;;;3598049,922;5701066,13;3598051,317;5701065,231;51,435733;10,40900358;51,43574137;10,40898373;109;1,343119;2;7,12844;6;1029,596;FALSCH;15313750;15323700;1,479989274
160005;1;;;4397512,987;5700956,53;4397512,893;5700956,484;51,43397233;10,52467808;51,43397271;10,5246794;111;2,381982;2,9;5,693694;5;99;FALSCH;11194250;11204500;0,13154775
160006;1;;;3598370,63;5661009,502;3598370,605;5661009,411;51,07574533;10,402594;51,07574615;10,40259442;111;6,008108;8,1;4,963964;4;466,2162;FALSCH;10075850;10085400;0,440018719
160007;1;;;3582161,09;5692823,141;3582161,622;5692824,206;51,3642005;10,17864625;51,36419085;10,17863905;115;29,01304;999,9;4,66087;4;8211,218;FALSCH;10015450;10030100;1,646402592
160008;1;;;4397305,031;5693007,998;4397305,055;5693006,805;51,36250458;10,52399133;51,36251523;10,52399041;111;1,610811;2,7;5,648649;4;99;FALSCH;11210950;11220700;0,636954853
160009;1;;;4405320,247;5692685,013;4405320,154;5692685,138;51,36100683;10,639121;51,36100573;10,63912241;126;1,504762;2,3;6,246032;5;99;FALSCH;13210250;13230900;0,469379623
160010;1;;;4421270,339;5692169,963;4421270,38;5692169,983;51,35881267;10,868187;51,35881249;10,86818642;106;1,719811;3,6;5,90566;5;426,7264;FALSCH;12432850;12443800;0,183672018
160011;1;;;4429234,282;5691999,417;4429234,252;5691999,133;51,35832558;10,98253533;51,35832814;10,98253571;109;1,379817;2,2;6,908257;5;324,2661;FALSCH;9090150;9100400;0,473971115
160012;1;;;3598308,556;5684885,846;3598308,611;5684886,014;51,29030867;10,408235;51,29030709;10,4082341;108;2,530555;8,4;4,768518;4;1991,204;FALSCH;7253350;7263100;0,4173788
160013;1;;;4397060,106;5685025,567;4397061,92;5685023,829;51,29073058;10,52280783;51,29074564;10,52278126;109;4,205504;29,7;5,201835;4;8245,055;FALSCH;8433250;8443900;2,334182006
160014;1;;;4444995,936;5683645,133;4444997,245;5683645,992;51,2849975;11,21009992;51,28498963;11,21008163;117;2,018803;3,2;6,25641;5;13019,62;FALSCH;8003650;8013500;1,476246833
160015;1;;;4453029,469;5683290,737;4453028,705;5683290,033;51,28251783;11,32525717;51,28252422;11,325268;104;3,500962;10,1;4,173077;4;1446,24;FALSCH;13280550;13290500;2,312831871
160016;1;;;3582330,438;5676715,736;3582330,513;5676715,641;51,21941583;10,17736175;51,21941672;10,17736077;109;2,372477;3,3;5,376147;4;1118,44;FALSCH;13463750;13473800;0,446297257
160017;1;;;3590481,086;5660782,724;3590481,04;5660782,342;51,07500142;10,289993;51,07500485;10,28999373;111;3,83964;15,3;6,495495;5;595,018;FALSCH;12252650;12263100;0,455478284
160018;1;;;4436238,768;5659793,93;4436238,784;5659794,007;51,06971467;11,08881067;51,06971397;11,08881046;110;1,486364;1,5;6,136364;6;99;FALSCH;16102450;16112400;0,127851226
160019;1;;;4460237,177;5658976,325;4460236,987;5658976,493;51,064533;11,431259;51,06453149;11,43126173;114;2,427193;2,7;5,18421;5;99;FALSCH;9231950;9241700;0,278781825
160020;1;;;3574636,948;5652749,694;3574637,008;5652749,759;51,005087;10,06231217;51,0050864;10,06231127;102;1,498039;1,9;5,411765;4;1315,98;FALSCH;11334450;11344000;0,318447427
160021;1;;;3590676,494;5653005,608;3590677,513;5653005,399;51,00508267;10,29085133;51,00508473;10,29083686;110;2,843637;2,9;4,081818;4;7344,727;FALSCH;6190850;6202600;1,671019338
160022;1;;;4476084,379;5650690,601;4476084,42;5650690,646;50,99093483;11,65787;50,99093443;11,6578694;118;1,858474;3,9;6,254237;5;14552,51;FALSCH;12044600;12064500;0,152456184
160023;1;;;4531997,847;5648941,349;4531998,285;5648941,168;50,97482517;12,45407767;50,97482684;12,45407137;116;1,938793;2,9;4,87931;4;590,3104;FALSCH;10425650;10440300;0,486893199
160024;1;;;4539673,037;5648689,439;4539672,968;5648689,433;50,97208633;12,56331558;50,97208638;12,56331657;107;2,143925;3;5,261682;4;4031,224;FALSCH;13152650;13162700;0,328953195
160025;1;;;3582742,262;5644887,858;3582742,337;5644888,308;50,93332867;10,17597933;50,93332463;10,17597816;112;2,836607;3,6;5,848214;5;165,3214;FALSCH;12341350;12351000;1,972574163
160026;1;;;3590817,568;5644978,493;3590817,53;5644978,086;50,932922;10,290844;50,93292568;10,29084441;107;1,780374;6,3;6,336449;4;99;FALSCH;11282950;11292800;0,339576856
160027;1;;;4436042,587;5643697,367;4436042,915;5643697,276;50,92501917;11,08885383;50,92502024;11,0888489;108;2,211111;3;4,796296;4;3804,278;FALSCH;9170250;9180300;0,553910964
160028;1;;;4443768,167;5643498,562;4443768,394;5643499,529;50,92404742;11,19874875;50,9240387;11,1987457;109;3,130275;8,6;5,825688;5;593,0367;FALSCH;8213150;8223000;1,285978215
160029;1;;;4451801,744;5643280,828;4451801,77;5643280,862;50,92280967;11,31302167;50,9228094;11,31302129;110;2,427273;17,4;5,636364;4;533,3182;FALSCH;10504350;10514200;0,266469725
160030;1;;;4467778,448;5642838,108;4467778,804;5642840,082;50,91996283;11,54027517;50,919945;11,54027053;134;13,14627;156,8;4,761194;4;5263,485;FALSCH;8044450;8055500;2,758867183
160031;1;;;4475742,991;5642582,747;4475743,184;5642582,825;50,918041;11,65355175;50,91804029;11,65354901;109;4,137615;6;5,394495;4;11927,5;FALSCH;11261250;11272900;0,779326695
160032;1;;;4499689,938;5641894,623;4499689,93;5641894,609;50,9123675;11,99408567;50,91236763;11,99408578;117;1,422222;3,4;6,811966;5;576,5214;FALSCH;12362150;12375500;0,057539495
160033;1;;;3574791,198;5636829,918;3574790,583;5636829,423;50,86198408;10,06123692;50,86198839;10,0612459;107;2,181309;3,4;5,560748;5;104,2056;FALSCH;13402250;13412100;1,141149021
160034;1;;;3598844,658;5636970,466;3598844,868;5636970,599;50,85964583;10,40283467;50,85964465;10,40283159;114;1,764912;3,4;5,122807;4;535,4649;FALSCH;14394450;14404600;0,628636975
160035;1;;;4395604,152;5637075,538;4395604,471;5637075,924;50,85961833;10,51576983;50,85961477;10,51576529;110;5,026363;22,4;5,363636;4;7472,445;FALSCH;7110450;7120100;2,202993489
160036;1;;;4403601,766;5636694,696;4403601,547;5636694,774;50,85758183;10,62941617;50,85758109;10,62941929;106;1,322641;1,9;5,962264;5;391,5189;FALSCH;14144950;14154700;0,34687602
160037;1;;;4451492,017;5635259,526;4451492,353;5635260,208;50,85069083;11,30968733;50,85068468;11,30968265;120;1,968333;3,1;6,775;4;138,55;FALSCH;11400150;11405700;0,697751009
160038;1;;;4467442,633;5634691,814;4467441,804;5634691,006;50,84669383;11,5362105;50,84670093;11,53622212;107;5,882243;23,7;5,074766;4;148,6262;FALSCH;13250600;13260800;1,214633994
160039;1;;;4483516,201;5634377,853;4483516,596;5634377,678;50,84456033;11,7644635;50,84456189;11,76445787;113;1,550442;1,8;5,380531;4;4069,239;FALSCH;14143450;14153900;0,309793641
160040;1;;;4491570,085;5634145,513;4491570,6;5634147,2;50,842663;11,87881983;50,84264783;11,87881256;111;3,278378;3,3;4,036036;4;3125,279;FALSCH;7485150;7495300;2,022898845
160041;1;;;3582824,819;5628915,652;3582824,619;5628915,224;50,7897635;10,173539;50,78976733;10,17354201;108;1,966667;3;5,694445;5;787,1574;FALSCH;10073050;10085300;1,376784462
160042;1;;;4403322,985;5628701,644;4403322,997;5628701,809;50,78570583;10,6275685;50,78570435;10,62756835;108;1,591667;3,8;5,972222;4;99;FALSCH;9491250;9501200;0,300855511
160043;1;;;4411259,649;5628477,936;4411259,685;5628478,079;50,78496458;10,74013842;50,78496329;10,74013798;109;1,605505;3,1;6,743119;4;242,1927;FALSCH;12353250;12363200;0,25609474
160044;1;;;4443254,614;5627510,46;4443255,454;5627510,179;50,78028117;11,1939345;50,78028376;11,19392243;112;3,264286;12,1;5,553571;4;159,8036;FALSCH;13352350;13362600;1,150391223
160045;1;;;4459283,638;5627064,398;4459282,497;5627066,083;50,77763775;11,42121075;50,77762269;11,42122771;115;5,595652;11,9;4,234783;4;83,79131;FALSCH;9274650;9285900;4,970714917
160046;1;;;4475167,755;5626618,429;4475167,345;5626617,421;50,77450417;11,64644858;50,77451325;11,64645439;107;2,972897;5,3;5,084112;4;6573,542;FALSCH;7233950;7243500;1,4085001
160047;1;;;4491161,669;5626052,936;4491161,356;5626052,472;50,769892;11,87320617;50,76989618;11,87321065;110;3,569091;9,6;4,972727;4;390,8182;FALSCH;12353450;12364300;1,282831672
160048;1;;;4499220,378;5625928,99;4499221,683;5625928,321;50,76884392;11,98746533;50,76884992;11,98744685;111;2,363964;8,9;6,117117;5;99;FALSCH;7535350;7545000;0,848084401
160049;1;;;4507234,933;5625676,37;4507234,771;5625676,315;50,76653517;12,101047;50,76653565;12,1010493;107;1,314953;1,7;6,934579;6;10953,79;FALSCH;10331850;10341600;0,287363406
160050;1;;;3590874,943;5620826,985;3590875,098;5620826,637;50,71586683;10,28568517;50,71587;10,28568305;107;1,686916;1,9;5,252337;4;15458,32;FALSCH;7044450;7055000;0,748431472
160051;1;;;4395132,946;5621082,171;4395132,771;5621081,168;50,71580117;10,51363733;50,71581024;10,51363944;109;1,565138;3,1;6,19266;4;5750,532;FALSCH;7181750;7192100;0,936694086
160052;1;;;4403005,89;5620696,697;4403005,968;5620695,216;50,71370008;10,6251825;50,71371348;10,62518173;111;6,038739;21,7;5,108108;4;99;FALSCH;12163550;12173300;1,575497477
160053;1;;;4411107,745;5620546,074;4411107,918;5620546,206;50,71365683;10,73990167;50,71365561;10,73989945;110;1,864545;3,7;6;4;3646,409;FALSCH;6353750;6363400;0,36001341
160054;1;;;4435078,095;5619811,193;4435077,858;5619811,099;50,71022258;11,07935933;50,71022345;11,07936281;103;2,467961;6,8;4,427185;4;99,04855;FALSCH;12223050;12242050;1,722649024
160055;1;;;4443022,061;5619599,23;4443022,04;5619599,258;50,709152;11,19184983;50,70915175;11,1918501;114;1,124561;1,3;7,842105;7;87,5;FALSCH;8545050;8555700;0,33879702
160056;1;;;4451068,146;5619368,153;4451067,795;5619367,946;50,7078065;11,3057765;50,70780829;11,30578136;115;3,715652;4,6;4,469565;4;720,8782;FALSCH;11523150;11533900;0,58091222
160057;1;;;4459084,368;5619250,081;4459084,354;5619249,917;50,70736567;11,4192715;50,70736714;11,41927166;114;1,857895;3,2;5,807017;4;87,39474;FALSCH;8430950;8440100;2,361582691
160058;1;;;4467015,436;5618850,426;4467015,09;5618850,316;50,7042785;11,53157533;50,70427952;11,53158026;110;3,596364;4,8;4,972727;4;286,0091;FALSCH;12200550;12210300;0,976970836
160059;1;;;4499031,243;5617943,183;4499031,206;5617943,223;50,69706317;11,98478808;50,6970628;11,98478861;109;1,3;1,3;7;7;11092,15;FALSCH;13265900;13283200;0,252554937
160060;1;;;4514970,095;5617415,474;4514969,645;5617415,13;50,6921265;12,21035058;50,69212963;12,21035702;113;1,584071;7,7;6,902655;4;99;FALSCH;8003450;8013700;1,385291021
160061;1;;;3591074,18;5612913,547;3591073,31;5612913,686;50,64472133;10,28654433;50,64471994;10,28655659;108;1,667593;1,8;5,805555;5;16708,83;FALSCH;14433150;14442800;1,080703028
160062;1;;;3599096,662;5613022,263;3599096,678;5613021,55;50,644383;10,39997275;50,64438942;10,39997275;117;5,588889;17,3;4,863248;4;1449,692;FALSCH;12441750;12452300;1,95484169
160063;1;;;4394889,965;5613023,436;4394890,67;5613025,582;50,64336717;10,51250067;50,64334776;10,51249123;134;5,188806;10,1;4,917911;4;483,9627;FALSCH;9403150;9413300;3,077468436
160064;1;;;4402945,882;5612768,58;4402946,934;5612767,07;50,64244167;10,62642833;50,64245509;10,62641351;118;9,370338;39,6;4,237288;4;99;FALSCH;10414550;10424500;1,673654673
160065;1;;;4410896,16;5612503,225;4410896,305;5612502,863;50,64133725;10,738845;50,64134048;10,73884287;109;5,117431;16,1;5,605505;4;6961,339;FALSCH;15032650;15042400;1,093992012
160066;1;;;4418915,469;5612253,283;4418915,606;5612253,246;50,64026517;10,85224283;50,64026549;10,85224089;107;2,656075;3;4,429906;4;176,8878;FALSCH;6080650;6090400;0,785400231
160067;1;;;4426908,397;5611984,25;4426908,609;5611983,946;50,6389025;10,96526925;50,63890518;10,96526619;113;1,846903;2;5,256637;4;4926,672;FALSCH;9185950;9195900;0,527301055
160068;1;;;4450992,805;5611292,425;4450992,897;5611292,364;50,63521083;11,30578717;50,63521136;11,30578585;122;1,436066;1,9;6,983606;6;352,3853;FALSCH;9443150;9453400;0,23184941
160069;1;;;4474799,381;5610638,275;4474799,935;5610637,532;50,63084233;11,6423335;50,63084899;11,6423256;108;2,516667;3,8;4,916667;4;6739,019;FALSCH;7104950;7114800;0,965205429
160070;1;;;4498720,384;5609881,921;4498720,016;5609882,347;50,6246;11,98041333;50,62459617;11,98041854;108;1,840741;2,1;5,490741;4;99;FALSCH;9463350;9474500;0,23615463
160071;1;;;4506735,655;5609687,238;4506736,502;5609687,267;50,62281;12,09369658;50,62280975;12,09368461;107;3,579439;5,6;4,747663;4;99;FALSCH;12531650;12541400;0,51625557
160072;1;;;3575078,891;5604694,79;3575078,854;5604693,685;50,57311767;10,05879983;50,5731279;10,05880108;112;3,629464;22,3;4,491071;4;236,2232;FALSCH;10392750;10403700;2,440401631
160073;1;;;3599077,027;5605012,681;3599077,071;5605012,791;50,57241317;10,397561;50,5724122;10,39756033;110;2,088182;3,2;5,590909;5;98,07273;FALSCH;6332700;6342400;0,400491388
160074;1;;;4402622,559;5604645,455;4402622,591;5604645,537;50,56940017;10,62397517;50,56939944;10,62397466;120;7,238333;8,4;4,658333;4;687,4;FALSCH;12532550;12543100;0,552553914
160075;1;;;4410608,729;5604551,486;4410608,519;5604550,415;50,569822;10,73669267;50,56983173;10,73669532;112;4,471428;10,9;5,669643;4;730,3214;FALSCH;13194700;13203600;1,76093692
160076;1;;;4418559,431;5604369,504;4418559,356;5604370,93;50,56937158;10,84893833;50,56935894;10,84893849;113;3,593805;6,1;4,99115;4;99;FALSCH;9071650;9081400;1,234120416
160077;1;;;4426615,053;5604010,199;4426615,219;5604009,434;50,5671905;10,962699;50,56719734;10,96269664;116;3,626724;7,2;4,862069;4;3032,948;FALSCH;5513950;5523900;1,370724357
160078;1;;;4434578,015;5603773,879;4434578,5;5603774,082;50,5660215;11,07512333;50,56601963;11,0751165;128;3,360937;5,3;5,0625;4;100,5;FALSCH;8541650;8552300;0,654364789
160079;1;;;4442583,38;5603527,844;4442583,3;5603527,858;50,56465033;11,18813067;50,56465021;11,18813184;110;1,352727;3,3;7,318182;6;104,1727;FALSCH;14312050;14332400;0,380022714
