zwiesel,d_mess,stufe,bhd_hoehe,hoehe,azi,bart,lfd_nr,bund_nr,baumkennzahl,bhd,alter,schi,kransatz,kraft,hori,alter_methode
,182,,130,,350,rbu,6,50132,-9,,86,2,,0,1141,5
,252,,130,211,337,rbu,7,50132,-9,,86,2,39,0,608,5
,266,,130,220,396,rbu,8,50132,-9,,86,1,135,4,1168,5
,304,,130,251,26,rbu,9,50132,-9,,139,1,169,2,1577,6
,740,,130,314,32,sei,10,50132,-9,,200,1,242,1,564,6
,212,,140,,30,rbu,11,50132,-9,,86,2,,0,1205,5
,547,,130,307,40,sei,12,50132,-9,,200,1,174,1,1684,6
,219,,130,,55,rbu,13,50132,-9,,139,1,,4,1234,6
,255,,130,,52,rbu,14,50132,-9,,139,1,,4,557,6
,853,,130,306,97,sei,15,50132,-9,,200,1,117,1,1653,6
,313,,130,,111,rbu,16,50132,-9,,139,1,,3,1535,6
,351,,130,,125,rbu,17,50132,-9,,139,1,,2,791,6
,650,,130,320,163,rbu,18,50132,-9,,139,1,157,1,1314,6
,158,,130,194,195,rbu,19,50132,-9,,86,2,55,0,1232,5
,340,,130,,198,rbu,20,50132,-9,,139,1,,2,888,6
,413,,130,241,203,gfi,21,50132,-9,,139,1,143,3,1750,5
,229,,130,184,213,rbu,22,50132,-9,,86,2,42,0,1148,5
,751,,130,331,223,sei,23,50132,-9,,200,1,174,2,844,6
,271,,130,242,225,hbu,24,50132,-9,,86,1,177,3,1254,5
,175,,130,,240,rbu,25,50132,-9,,86,2,,0,754,5
,570,,130,347,254,sei,26,50132,-9,,200,1,149,2,1496,6
,504,,130,338,148,rbu,1,50133,-9,,105,1,220,1,591,6
,749,,130,333,157,rbu,2,50133,-9,,105,1,145,1,1329,6
,271,,130,217,164,rbu,3,50133,-9,,105,1,28,4,770,6
,379,,130,,226,rbu,4,50133,-9,,105,1,,3,1721,6
,686,,130,299,254,sei,5,50133,-9,,201,1,136,2,1060,6
,471,,130,325,255,rbu,6,50133,-9,,105,1,163,2,641,6
,412,,130,293,263,sei,7,50133,-9,,201,1,171,2,1730,6
,429,,130,309,269,rbu,8,50133,-9,,105,1,148,2,1368,6
,411,,130,,285,rbu,9,50133,-9,,105,1,,2,866,6
,597,,130,272,325,sei,10,50133,-9,,201,1,142,2,966,6
,392,,130,,360,rbu,11,50133,-9,,105,1,,3,1233,6
,520,,130,,11,rbu,12,50133,-9,,105,1,,2,1304,6
,639,,130,282,37,sei,13,50133,-9,,201,1,144,2,1647,6
,364,,130,272,49,rbu,14,50133,-9,,105,1,90,3,810,6
,335,,130,,53,rbu,15,50133,-9,,105,1,,3,1395,6
,588,,130,328,70,rbu,16,50133,-9,,105,1,158,1,1494,6
,460,,130,288,71,sei,17,50133,-9,,201,1,178,2,1053,6
,315,,130,272,88,rbu,18,50133,-9,,105,1,185,3,1138,6
,213,,130,273,110,rbu,19,50133,-9,,105,1,124,4,1101,6
,678,,130,307,114,rbu,20,50133,-9,,105,1,124,2,1352,6
,167,,130,190,327,gfi,1,50134,-9,,52,1,63,3,228,6
,252,,130,,332,gfi,2,50134,-9,,52,1,,2,350,6
,262,,130,223,337,gfi,3,50134,-9,,52,1,62,2,601,6
,175,,130,,339,gfi,4,50134,-9,,52,1,,3,918,6
,157,,130,,349,gfi,5,50134,-9,,52,1,,3,1171,6
,125,,130,,350,gfi,6,50134,-9,,52,1,,4,932,6
,234,,130,,351,gfi,7,50134,-9,,52,1,,2,805,6
,468,,130,261,354,ela,8,50134,-9,,52,1,137,1,1482,6
,212,,130,,376,gfi,9,50134,-9,,52,1,,2,1205,6
,100,,130,,381,gfi,10,50134,-9,,52,1,,4,1000,6
,204,,130,,381,gfi,11,50134,-9,,52,1,,2,715,6
,216,,130,,393,gfi,12,50134,-9,,52,1,,2,1024,6
,210,,130,199,394,gfi,13,50134,-9,,52,1,115,3,564,6
,213,,130,,4,gfi,14,50134,-9,,52,1,,2,855,6
,195,,130,,13,gfi,15,50134,-9,,52,1,,3,630,6
,250,,130,,26,gfi,16,50134,-9,,52,1,,2,1035,6
,231,,130,213,36,gfi,17,50134,-9,,52,1,106,2,381,6
,290,,130,,50,gfi,18,50134,-9,,52,1,,2,1148,6
,148,,130,,53,gfi,19,50134,-9,,52,1,,3,682,6
,429,,130,275,61,ela,20,50134,-9,,52,1,169,1,1597,6
,202,,130,,66,gfi,21,50134,-9,,52,1,,3,1212,6
,159,,130,,66,gfi,22,50134,-9,,52,1,,3,589,6
,218,,130,,73,gfi,23,50134,-9,,52,1,,2,758,6
,153,,130,,74,gfi,24,50134,-9,,52,1,,4,1123,6
,261,,130,,90,gfi,25,50134,-9,,52,1,,2,909,6
,123,,130,146,96,gfi,26,50134,-9,,52,1,106,4,594,6
,168,,130,,107,gfi,27,50134,-9,,52,1,,3,950,6
,201,,130,,114,gfi,28,50134,-9,,52,1,,2,892,6
,155,,130,,114,gfi,29,50134,-9,,52,1,,4,1225,6
,289,,130,,126,gfi,30,50134,-9,,52,1,,2,378,6
,148,,130,,127,gfi,31,50134,-9,,52,1,,4,585,6
,247,,130,,134,gfi,32,50134,-9,,52,1,,2,724,6
,158,,130,,140,gfi,33,50134,-9,,52,1,,4,1251,6
,168,,130,,148,gfi,34,50134,-9,,52,1,,3,819,6
,247,,130,,173,gfi,35,50134,-9,,52,1,,2,1189,6
,202,,130,,187,gfi,36,50134,-9,,52,1,,2,1121,6
,209,,130,,198,gfi,37,50134,-9,,52,1,,2,905,6
,179,,130,,212,gfi,38,50134,-9,,52,1,,2,1123,6
,258,,130,,225,gfi,39,50134,-9,,52,1,,2,1226,6
,279,,130,,228,gfi,40,50134,-9,,52,1,,2,699,6
,173,,130,,235,gfi,41,50134,-9,,52,1,,3,997,6
,154,,130,,241,gfi,42,50134,-9,,52,1,,3,1164,6
,176,,130,185,253,ela,43,50134,-9,,52,1,117,3,1054,6
,177,,130,,270,gfi,44,50134,-9,,52,1,,3,582,6
,250,,130,,281,gfi,45,50134,-9,,52,1,,2,1164,6
,172,,130,,302,gfi,46,50134,-9,,52,1,,3,1087,6
,493,,130,314,287,gfi,1,50135,-9,,71,1,170,1,198,6
,319,,130,,288,gfi,2,50135,-9,,71,1,,2,709,6
,262,,130,,290,gfi,3,50135,-9,,71,1,,3,1159,6
,511,,130,,305,gfi,4,50135,-9,,71,1,,1,1651,6
,202,,130,252,309,gfi,5,50135,-9,,71,1,180,4,663,6
,340,,130,,317,gfi,6,50135,-9,,71,1,,2,883,6
,347,,130,,329,gfi,7,50135,-9,,71,1,,2,732,6
,398,,150,,346,gfi,8,50135,-9,,71,1,,2,1530,6
,493,,130,,376,gfi,9,50135,-9,,71,1,,1,972,6
,367,,130,302,395,gfi,10,50135,-9,,71,1,106,2,987,6
,352,,130,,8,gfi,11,50135,-9,,71,1,,2,1194,6
,499,,130,,18,gfi,12,50135,-9,,71,1,,1,528,6
,366,,150,,24,gfi,13,50135,-9,,71,1,,2,1327,6
,278,,130,,35,gfi,14,50135,-9,,71,1,,3,846,6
,435,,130,,37,gfi,15,50135,-9,,71,1,,2,1165,6
,413,,130,,43,gfi,16,50135,-9,,71,1,,2,1721,6
,460,,130,,65,gfi,17,50135,-9,,71,1,,1,1406,6
,381,,140,,77,gfi,18,50135,-9,,71,1,,2,789,6
,355,,130,,83,gfi,19,50135,-9,,71,1,,2,1303,6
,367,,130,,88,gfi,20,50135,-9,,71,1,,2,408,6
,421,,130,,89,gfi,21,50135,-9,,71,1,,2,1577,6
,366,,130,,93,gfi,22,50135,-9,,71,1,,2,1282,6
,385,,130,,115,gfi,23,50135,-9,,71,1,,2,938,6
,320,,160,,116,gfi,24,50135,-9,,71,1,,2,574,6
,308,,130,,140,gfi,25,50135,-9,,71,1,,3,1422,6
,284,,130,,146,gfi,26,50135,-9,,71,1,,3,627,6
,425,,130,,147,gfi,27,50135,-9,,71,1,,1,1167,6
,362,,130,,154,gfi,28,50135,-9,,71,1,,2,1533,6
,288,,130,,166,gfi,29,50135,-9,,71,1,,3,1103,6
,370,,130,,167,gfi,30,50135,-9,,71,1,,2,1447,6
,329,,130,,172,gfi,31,50135,-9,,71,1,,2,871,6
,316,,130,,183,gfi,32,50135,-9,,71,1,,3,1744,6
,279,,130,,189,gfi,33,50135,-9,,71,1,,2,419,6
,325,,130,309,190,gfi,34,50135,-9,,71,1,211,2,905,6
,411,,130,,192,gfi,35,50135,-9,,71,1,,1,1119,6
,308,,130,,192,gfi,36,50135,-9,,71,1,,2,1655,6
,372,,130,,201,gfi,37,50135,-9,,71,1,,2,1502,6
,330,,130,,214,gfi,38,50135,-9,,71,1,,2,1734,6
,414,,130,302,225,gfi,39,50135,-9,,71,1,182,1,825,6
,389,,160,,226,gfi,40,50135,-9,,71,1,,2,1595,6
,409,,130,,239,gfi,41,50135,-9,,71,1,,2,1332,6
,290,,130,266,246,gfi,42,50135,-9,,71,1,170,3,522,6
,530,,130,324,246,gfi,43,50135,-9,,71,1,147,1,1705,6
,407,,130,,275,gfi,44,50135,-9,,71,1,,2,1251,6
,472,,130,,276,gfi,45,50135,-9,,71,1,,1,1512,6
,474,,130,,346,gfi,46,50135,-9,,71,1,,1,485,6
,619,,130,361,394,rbu,1,50136,-9,,137,1,218,2,535,6
,622,,130,,394,rbu,2,50136,-9,,137,1,,2,1741,6
,397,,130,328,43,rbu,3,50136,-9,,137,1,177,3,1360,6
,588,,130,,110,rbu,4,50136,-9,,137,1,,2,538,6
,539,,130,,110,rbu,5,50136,-9,,137,1,,2,1451,6
,531,,130,,173,rbu,6,50136,-9,,137,1,,2,1333,6
,540,,130,,193,rbu,7,50136,-9,,137,1,,2,817,6
,517,,130,,197,rbu,8,50136,-9,,137,1,,2,1631,6
,540,,130,,221,rbu,9,50136,-9,,137,1,,2,1668,6
,516,,130,319,261,rbu,10,50136,-9,,137,1,198,2,1143,6
,497,,130,334,303,rbu,11,50136,-9,,137,1,129,2,1522,6
,592,,130,352,326,rbu,12,50136,-9,,137,1,221,2,628,6
,560,,140,,345,rbu,13,50136,-9,,137,1,,2,1683,6
,260,,130,193,217,rbu,1,50137,-9,,75,1,78,2,413,6
,407,,130,242,251,rbu,2,50137,-9,,75,1,72,2,1258,6
,126,,130,,265,rbu,3,50137,-9,,75,1,,4,1179,6
,312,,130,204,280,rbu,4,50137,-9,,75,1,104,2,453,6
,242,,130,,293,rbu,5,50137,-9,,75,1,,2,1118,6
,228,,130,230,293,rbu,6,50137,-9,,75,1,134,2,711,6
,353,,130,249,306,rbu,7,50137,-9,,75,1,93,2,1144,6
,186,,130,209,331,rbu,8,50137,-9,,75,1,141,3,1053,6
,158,,130,,331,rbu,9,50137,-9,,75,1,,3,549,6
,214,,130,,338,rbu,10,50137,-9,,75,1,,2,932,6
,150,,130,,378,rbu,11,50137,-9,,75,1,,4,435,6
,478,,130,251,45,rbu,12,50137,-9,,75,1,74,1,1449,6
,338,,130,,59,rbu,13,50137,-9,,75,1,,2,632,6
,211,,130,,70,rbu,14,50137,-9,,75,1,,3,1050,6
,105,,140,149,75,rbu,15,50137,-9,,75,1,31,4,516,6
,463,,130,,84,rbu,16,50137,-9,,75,1,,1,1448,6
,303,,150,,96,rbu,17,50137,-9,,75,1,,2,790,6
,353,,130,,101,rbu,18,50137,-9,,75,1,,2,557,6
,394,,130,,110,rbu,19,50137,-9,,75,1,,2,1756,6
,133,,130,,118,rbu,20,50137,-9,,75,1,,4,1073,6
,277,,130,,130,rbu,21,50137,-9,,75,1,,2,1019,6
,308,,130,,149,rbu,22,50137,-9,,75,1,,2,1607,6
,416,,130,,154,rbu,23,50137,-9,,75,1,,2,1543,6
,361,,130,,189,rbu,24,50137,-9,,75,1,,2,1511,6
,360,,130,,203,rbu,25,50137,-9,,75,1,,2,1035,6
,363,,130,,211,rbu,26,50137,-9,,75,1,,2,1773,6
,318,,130,,217,rbu,27,50137,-9,,75,1,,2,1335,6
,745,,130,351,35,rbu,1,50138,-9,,165,1,111,2,273,6
,462,,130,,75,rbu,2,50138,-9,,165,1,,3,1012,6
,624,,130,364,120,ela,3,50138,-9,,165,1,272,1,989,6
,548,,145,343,121,rbu,4,50138,-9,,165,1,165,3,1608,6
,445,,130,329,148,rbu,5,50138,-9,,165,1,193,3,1157,6
,670,,130,,155,rbu,6,50138,-9,,165,1,,2,1734,6
,685,,130,338,192,rbu,7,50138,-9,,165,1,89,2,1018,6
,479,,130,327,220,rbu,8,50138,-9,,165,1,147,2,1641,6
,524,,130,326,291,rbu,9,50138,-9,,165,1,152,2,1209,6
,608,,130,311,320,rbu,10,50138,-9,,165,1,82,2,1270,6
,649,,130,345,160,rbu,1,50139,-9,,146,1,138,2,304,6
,463,,130,,162,rbu,2,50139,-9,,146,1,,2,1070,6
,518,,130,,183,rbu,3,50139,-9,,146,1,,2,1581,6
,434,,130,310,242,rbu,4,50139,-9,,146,1,159,2,1665,6
,530,,130,,254,rbu,5,50139,-9,,146,1,,2,1394,6
,559,,130,,257,rbu,6,50139,-9,,146,1,,2,894,6
,532,,130,,277,rbu,7,50139,-9,,146,1,,2,1600,6
,514,,130,,299,rbu,8,50139,-9,,146,1,,2,1682,6
,533,,130,,301,rbu,9,50139,-9,,146,1,,2,1021,6
,528,,130,363,363,rbu,10,50139,-9,,146,1,201,2,731,6
,596,,130,356,374,rbu,11,50139,-9,,146,1,200,2,1718,6
,260,,130,241,380,rbu,12,50139,-9,,146,1,153,4,1255,6
,385,,130,322,399,rbu,13,50139,-9,,146,1,197,2,1778,6
,466,,130,345,25,rbu,14,50139,-9,,146,1,183,2,373,6
,562,,130,,52,rbu,15,50139,-9,,146,1,,2,843,6
,521,,130,,85,rbu,16,50139,-9,,146,1,,2,1335,6
,587,,130,,115,rbu,17,50139,-9,,146,1,,2,1391,6
,90,,130,94,197,bah,18,50139,-9,,26,2,21,0,291,5
,170,,130,,203,rbu,1,50140,-9,,71,1,,4,174,6
,232,,130,,226,rbu,2,50140,-9,,71,1,,2,802,6
,151,,130,,229,rbu,3,50140,-9,,71,1,,4,892,6
,393,,130,,26,rbu,4,50140,-9,,71,1,,1,667,6
,219,,120,,336,rbu,5,50140,-9,,71,1,,3,1154,6
,342,,130,264,340,rbu,6,50140,-9,,71,1,81,2,1393,6
,183,,130,,348,rbu,7,50140,-9,,71,1,,3,1127,6
,340,,150,276,362,ser,8,50140,-9,,71,1,133,2,1051,6
,316,,130,258,367,ser,9,50140,-9,,71,1,209,2,1327,6
,390,,150,278,376,ser,10,50140,-9,,71,1,196,2,1038,6
,410,,130,278,3,ser,11,50140,-9,,71,1,213,2,1296,6
,375,,130,306,20,ser,12,50140,-9,,71,1,225,2,931,6
,388,,130,275,36,rbu,13,50140,-9,,71,1,91,2,1191,6
,217,,130,264,58,rbu,14,50140,-9,,71,1,125,3,811,6
,153,,130,,101,rbu,15,50140,-9,,71,1,,4,1090,6
,356,,130,,156,rbu,16,50140,-9,,71,1,,2,552,6
,382,,130,,142,rbu,17,50140,-9,,71,1,,2,833,6
,492,,130,321,162,rbu,18,50140,-9,,71,1,63,1,957,6
,338,,130,,168,rbu,19,50140,-9,,71,1,,2,1198,6
,364,,130,,180,rbu,20,50140,-9,,71,1,,2,970,6
,162,,130,237,181,rbu,21,50140,-9,,71,1,157,4,1101,6
,210,,130,,69,rbu,1,50141,-9,,54,1,,2,171,6
,175,,130,,74,rbu,2,50141,-9,,54,1,,2,837,6
,162,,130,,89,rbu,3,50141,-9,,54,1,,2,760,6
,155,,130,,88,rbu,4,50141,-9,,54,1,,2,1129,6
,152,,130,,94,rbu,5,50141,-9,,54,1,,3,405,6
,237,,130,,105,rbu,6,50141,-9,,54,1,,2,1044,6
,170,,130,,109,rbu,7,50141,-9,,54,1,,2,368,6
,106,,130,,109,rbu,8,50141,-9,,54,1,,4,597,6
,205,,130,,117,rbu,9,50141,-9,,54,1,,1,844,6
,100,,130,,122,rbu,10,50141,-9,,54,1,,4,746,6
,177,,130,,128,rbu,11,50141,-9,,54,1,,2,1078,6
,178,,130,,134,rbu,12,50141,-9,,54,1,,2,1236,6
,126,,130,,136,rbu,13,50141,-9,,54,1,,3,806,6
,101,,130,,135,rbu,14,50141,-9,,54,1,,4,1229,6
,203,,130,,150,rbu,15,50141,-9,,54,1,,2,738,6
,181,,130,,151,rbu,16,50141,-9,,54,1,,2,492,6
,169,,130,,157,rbu,17,50141,-9,,54,1,,2,1202,6
,172,,130,135,161,rbu,18,50141,-9,,54,1,89,2,890,6
,143,,130,,171,rbu,19,50141,-9,,54,1,,3,452,6
,110,,130,,185,rbu,20,50141,-9,,54,1,,3,185,6
,132,,130,,179,rbu,21,50141,-9,,54,1,,3,1130,6
,161,,130,,180,rbu,22,50141,-9,,54,1,,2,949,6
,174,,130,158,197,rbu,23,50141,-9,,54,1,60,2,843,6
,122,,130,,210,rbu,24,50141,-9,,54,1,,4,926,6
,158,,130,,212,rbu,25,50141,-9,,54,1,,2,1191,6
,140,,130,,214,rbu,26,50141,-9,,54,1,,2,1073,6
,147,,130,,220,rbu,27,50141,-9,,54,1,,2,424,6
,117,,130,,221,rbu,28,50141,-9,,54,1,,4,710,6
,160,,130,,222,rbu,29,50141,-9,,54,1,,3,1148,6
,188,,130,179,226,rbu,30,50141,-9,,54,1,93,2,774,6
,100,,130,,227,rbu,31,50141,-9,,54,1,,4,600,6
,116,,130,,231,rbu,32,50141,-9,,54,1,,4,1120,6
,203,,130,,242,rbu,33,50141,-9,,54,1,,2,689,6
,129,,130,,248,rbu,34,50141,-9,,54,1,,4,1247,6
,158,,130,,249,rbu,35,50141,-9,,54,1,,4,799,6
,107,,130,,257,rbu,36,50141,-9,,54,1,,4,913,6
,170,,130,,261,rbu,37,50141,-9,,54,1,,2,860,6
,143,,130,,290,rbu,38,50141,-9,,54,1,,2,1096,6
,146,,130,156,300,rbu,39,50141,-9,,54,1,114,3,233,6
,240,,130,162,304,rbu,40,50141,-9,,54,1,64,2,309,6
,145,,130,,304,rbu,41,50141,-9,,54,1,,2,1160,6
,165,,130,,304,rbu,42,50141,-9,,54,1,,2,929,6
,124,,130,,316,rbu,43,50141,-9,,54,1,,3,1084,6
,147,,130,,325,rbu,44,50141,-9,,54,1,,2,882,6
,145,,130,,332,rbu,45,50141,-9,,54,1,,2,961,6
,175,,130,,333,rbu,46,50141,-9,,54,1,,2,1139,6
,100,,130,,346,rbu,47,50141,-9,,54,1,,4,848,6
,116,,130,,350,rbu,48,50141,-9,,54,1,,4,1150,6
,159,,130,,351,rbu,49,50141,-9,,54,1,,2,998,6
,152,,130,,354,rbu,50,50141,-9,,54,1,,2,834,6
,157,,130,,367,rbu,51,50141,-9,,54,1,,2,1155,6
,156,,130,,372,rbu,52,50141,-9,,54,1,,2,1135,6
,110,,130,,376,rbu,53,50141,-9,,54,1,,4,862,6
,193,,130,,385,rbu,54,50141,-9,,54,1,,2,850,6
,126,,130,,395,rbu,55,50141,-9,,54,1,,4,1006,6
,174,,130,,1,rbu,56,50141,-9,,54,1,,2,169,6
,109,,130,,2,rbu,57,50141,-9,,54,1,,3,257,6
,177,,130,,20,rbu,58,50141,-9,,54,1,,2,782,6
,199,,130,,21,rbu,59,50141,-9,,54,1,,2,516,6
,126,,130,,30,rbu,60,50141,-9,,54,1,,3,692,6
,147,,130,,35,rbu,61,50141,-9,,54,1,,3,1049,6
,121,,130,,35,rbu,62,50141,-9,,54,1,,3,1254,6
,147,,130,,39,rbu,63,50141,-9,,54,1,,2,1253,6
,115,,130,,48,rbu,64,50141,-9,,54,1,,4,979,6
,122,,130,,53,rbu,65,50141,-9,,54,1,,3,825,6
,181,,130,,52,rbu,66,50141,-9,,54,1,,2,530,6
,115,,130,,59,rbu,67,50141,-9,,54,1,,4,1119,6
,105,,130,136,368,bah,1,50142,-9,,36,2,67,0,276,5
,124,,130,,375,bah,2,50142,-9,,36,2,,0,722,5
,227,,140,,383,bah,3,50142,-9,,46,1,,3,958,5
,465,,130,207,390,ges,4,50142,-9,,81,1,77,1,1589,5
,106,,130,,398,bah,5,50142,-9,,36,2,,0,1094,5
,288,,130,159,24,rob,6,50142,-9,,81,1,41,2,926,5
1,130,,130,,60,bah,7,50142,-9,,56,1,,4,705,5
1,248,,130,,60,bah,8,50142,-9,,56,1,,2,715,5
1,338,,130,,61,bah,9,50142,-9,,56,1,,2,705,5
1,278,,130,,62,bah,10,50142,-9,,56,1,,2,705,5
1,300,,130,199,63,bah,11,50142,-9,,56,1,70,2,705,5
,240,,130,195,79,bah,12,50142,-9,,46,1,64,3,974,5
,293,,130,177,99,bah,13,50142,-9,,56,1,53,2,1153,5
,450,,130,179,114,rob,14,50142,-9,,101,1,86,2,1381,6
,405,,110,180,160,hbu,15,50142,-9,,81,1,14,3,860,6
,222,,130,161,180,hbu,16,50142,-9,,81,1,53,3,1239,6
2,418,,120,223,226,rob,17,50142,-9,,101,1,155,1,1641,6
2,452,,135,,227,rob,18,50142,-9,,101,1,,1,1641,6
,311,,130,168,244,hbu,19,50142,-9,,81,1,34,3,620,6
,249,,130,115,265,hbu,20,50142,-9,,81,2,22,0,1190,6
,174,,130,153,295,bah,21,50142,-9,,46,1,50,3,1068,5
,173,,130,,300,bah,22,50142,-9,,46,1,,3,1121,5
,500,,130,257,311,rob,23,50142,-9,,101,1,162,1,796,6
,85,,130,111,320,bah,24,50142,-9,,36,2,72,0,397,5
,514,,130,,324,rob,25,50142,-9,,101,1,,1,1246,6
,490,,130,,327,rob,26,50142,-9,,101,1,,2,751,6
,72,,130,,327,bah,27,50142,-9,,36,2,,0,329,5
,111,,130,,360,bah,28,50142,-9,,36,2,,0,482,5
,848,,130,209,365,rob,29,50142,-9,,101,1,83,2,1133,6
,103,,130,,362,ser,1,50143,-9,,36,2,,0,110,5
,128,,130,125,363,ser,2,50143,-9,,36,2,81,0,614,5
,336,,130,,369,pa,3,50143,-9,,36,1,,2,1091,6
,390,,130,279,376,pa,4,50143,-9,,36,1,110,2,1495,6
,493,,130,,3,pa,5,50143,-9,,36,1,,1,1162,6
,200,,130,,7,pa,6,50143,-9,,36,1,,4,670,6
,119,,130,,10,ser,7,50143,-9,,36,2,,0,515,5
,535,,130,305,27,pa,8,50143,-9,,36,1,123,1,1559,6
,256,,130,193,41,pa,9,50143,-9,,36,1,72,4,1100,6
,105,,130,,42,ser,10,50143,-9,,36,2,,0,744,5
,465,,130,291,53,pa,11,50143,-9,,36,1,105,2,1713,6
,448,,130,294,62,pa,12,50143,-9,,36,1,127,2,817,6
,155,,130,117,115,ser,13,50143,-9,,36,2,6,0,939,5
,407,,140,,134,pa,14,50143,-9,,36,1,,2,884,6
,238,,130,,167,pa,15,50143,-9,,36,1,,3,254,6
,344,,130,,183,pa,16,50143,-9,,36,1,,2,675,6
,87,,130,83,202,ser,17,50143,-9,,36,2,31,0,376,5
,571,,130,319,213,pa,18,50143,-9,,36,1,98,1,1173,6
,96,,130,,236,ser,19,50143,-9,,36,2,,0,487,5
,213,,130,203,248,pa,20,50143,-9,,36,1,57,4,651,6
,311,,130,,250,pa,21,50143,-9,,36,1,,3,1558,6
,337,,130,,287,pa,22,50143,-9,,36,1,,3,1094,6
,339,,130,225,284,pa,23,50143,-9,,36,1,71,2,1713,6
,103,,130,,297,ser,24,50143,-9,,36,2,,0,670,5
,414,,130,,315,pa,25,50143,-9,,36,1,,2,1117,6
,102,,130,,328,ser,26,50143,-9,,36,2,,0,337,5
,113,,130,,332,ser,27,50143,-9,,36,2,,0,558,5
,395,,130,,378,gfi,1,50144,-9,,76,1,,2,238,6
,420,,130,,12,gfi,2,50144,-9,,76,1,,2,842,6
,445,,130,,39,gfi,3,50144,-9,,76,1,,2,505,6
,424,,130,,42,gfi,4,50144,-9,,76,1,,2,1309,6
,339,,130,,70,gfi,5,50144,-9,,76,1,,2,1310,6
,394,,130,,76,gfi,6,50144,-9,,76,1,,2,738,6
,388,,130,,86,gfi,7,50144,-9,,76,1,,2,1481,6
,375,,130,,103,gfi,8,50144,-9,,76,1,,2,1173,6
,480,,130,,111,gfi,9,50144,-9,,76,1,,1,283,6
,376,,130,,122,gfi,10,50144,-9,,76,1,,2,1212,6
,392,,130,,125,gfi,11,50144,-9,,76,1,,2,1726,6
,384,,130,,130,gfi,12,50144,-9,,76,1,,2,830,6
,436,,130,,135,gfi,13,50144,-9,,76,1,,2,1517,6
,447,,130,,158,gfi,14,50144,-9,,76,1,,2,1598,6
,490,,130,322,164,gfi,15,50144,-9,,76,1,166,2,1167,6
,390,,130,,189,gfi,16,50144,-9,,76,1,,2,895,6
,496,,130,,190,gfi,17,50144,-9,,76,1,,2,290,6
,408,,130,,196,gfi,18,50144,-9,,76,1,,2,1335,6
,372,,130,,213,gfi,19,50144,-9,,76,1,,2,1373,6
,493,,130,,222,gfi,20,50144,-9,,76,1,,1,1636,6
,422,,130,324,227,gfi,21,50144,-9,,76,1,207,2,626,6
,330,,130,,236,gfi,22,50144,-9,,76,1,,3,1398,6
,493,,130,,254,gfi,23,50144,-9,,76,1,,2,878,6
,562,,130,334,255,gfi,24,50144,-9,,76,1,163,1,1304,6
,338,,130,302,281,gfi,25,50144,-9,,76,1,210,3,1015,6
,372,,130,316,295,gfi,26,50144,-9,,76,1,213,2,1416,6
,446,,130,,298,gfi,27,50144,-9,,76,1,,1,1737,6
,452,,130,,299,gfi,28,50144,-9,,76,1,,2,808,6
,433,,130,,322,gfi,29,50144,-9,,76,1,,2,823,6
,396,,130,,363,gfi,30,50144,-9,,67,1,,2,1556,4
,567,,130,,372,gfi,31,50144,-9,,76,1,,1,824,6
,350,,130,293,393,ela,32,50144,-9,,67,1,164,2,1680,4
,163,,130,,290,gfi,1,50145,-9,,33,1,,2,103,6
,192,,130,,287,gfi,2,50145,-9,,33,1,,2,1030,6
,125,,130,,292,gfi,3,50145,-9,,33,1,,2,789,6
,100,,130,,293,gfi,4,50145,-9,,33,1,,4,964,6
,174,,130,,297,gfi,5,50145,-9,,33,1,,2,325,6
,127,,135,,299,gfi,6,50145,-9,,33,1,,2,1165,6
,168,,130,,302,gfi,7,50145,-9,,33,1,,1,933,6
,165,,130,,307,gfi,8,50145,-9,,33,1,,1,521,6
,140,,130,,312,gfi,9,50145,-9,,33,1,,2,700,6
,116,,130,,312,gfi,10,50145,-9,,33,1,,3,914,6
,106,,130,,313,gfi,11,50145,-9,,33,1,,3,1113,6
,121,,135,,321,gfi,12,50145,-9,,33,1,,2,1123,6
,136,,130,,321,gfi,13,50145,-9,,33,1,,2,914,6
,161,,130,,323,gfi,14,50145,-9,,33,1,,2,717,6
,98,,130,100,324,gfi,15,50145,-9,,33,1,53,3,507,6
,161,,130,,325,gfi,16,50145,-9,,33,1,,1,310,6
,129,,130,,328,gfi,17,50145,-9,,33,1,,2,915,6
,132,,130,,328,gfi,18,50145,-9,,33,1,,2,1128,6
,117,,130,,332,gfi,19,50145,-9,,33,1,,2,739,6
,144,,130,,332,gfi,20,50145,-9,,33,1,,1,1160,6
,141,,130,,337,gfi,21,50145,-9,,33,1,,2,947,6
,94,,130,,338,gfi,22,50145,-9,,33,1,,3,541,6
,105,,130,,343,gfi,23,50145,-9,,33,1,,3,1203,6
,100,,130,,344,gfi,24,50145,-9,,33,1,,3,784,6
,116,,130,,344,gfi,25,50145,-9,,33,1,,3,1011,6
,173,,130,,348,gfi,26,50145,-9,,33,1,,1,333,6
,222,,130,,351,gfi,27,50145,-9,,33,1,,1,1058,6
,113,,130,,353,gfi,28,50145,-9,,33,1,,3,833,6
,182,,130,,354,gfi,29,50145,-9,,33,1,,1,592,6
,125,,130,,361,gfi,30,50145,-9,,33,1,,2,934,6
,120,,130,,361,gfi,31,50145,-9,,33,1,,3,1209,6
,118,,130,,362,gfi,32,50145,-9,,33,1,,2,663,6
,109,,130,,369,gfi,33,50145,-9,,33,1,,3,1029,6
